EventID,case:concept:name,concept:name,time:timestamp,lifecycle:transition,ground_truth_activity
4854,Case_282,A,2023-01-18 07:47:00+00:00,complete,A_middle
4855,Case_624,B1,2023-01-18 07:50:00+00:00,complete,B1
4856,Case_66,B2,2023-01-18 07:51:00+00:00,complete,B2
4857,Case_760,A,2023-01-18 07:52:00+00:00,complete,A_middle
4858,Case_668,E1,2023-01-18 07:55:00+00:00,complete,E1
4859,Case_876,C,2023-01-18 07:56:00+00:00,complete,C
4860,Case_876,D,2023-01-18 07:57:00+00:00,complete,D
4861,Case_506,A,2023-01-18 07:58:00+00:00,complete,A_middle
4862,Case_876,B1,2023-01-18 08:00:00+00:00,complete,B1
4863,Case_662,F,2023-01-18 08:03:00+00:00,complete,F
4864,Case_282,E1,2023-01-18 08:13:00+00:00,complete,E1
4865,Case_506,F,2023-01-18 08:15:00+00:00,complete,F
4866,Case_760,E1,2023-01-18 08:20:00+00:00,complete,E1
4867,Case_668,E2,2023-01-18 08:23:00+00:00,complete,E2
4868,Case_876,B2,2023-01-18 08:25:00+00:00,complete,B2
4869,Case_40,A,2023-01-18 08:25:00+00:00,complete,A_middle
4870,Case_85,A,2023-01-18 08:26:00+00:00,complete,A_middle
4871,Case_624,B2,2023-01-18 08:27:00+00:00,complete,B2
4872,Case_66,A,2023-01-18 08:34:00+00:00,complete,A_middle
4873,Case_40,E1,2023-01-18 08:36:00+00:00,complete,E1
4874,Case_85,F,2023-01-18 08:36:00+00:00,complete,F
4875,Case_668,A,2023-01-18 08:38:00+00:00,complete,A_end
4876,Case_282,E2,2023-01-18 08:38:00+00:00,complete,E2
4877,Case_50,A,2023-01-18 08:42:00+00:00,complete,A_end
4878,Case_66,F,2023-01-18 08:45:00+00:00,complete,F
4879,Case_133,A,2023-01-18 08:49:00+00:00,complete,A_start
4880,Case_40,E2,2023-01-18 08:57:00+00:00,complete,E2
4881,Case_282,A,2023-01-18 09:05:00+00:00,complete,A_end
4882,Case_662,A,2023-01-18 09:06:00+00:00,complete,A_end
4883,Case_760,E2,2023-01-18 09:07:00+00:00,complete,E2
4884,Case_876,A,2023-01-18 09:08:00+00:00,complete,A_middle
4885,Case_40,A,2023-01-18 09:16:00+00:00,complete,A_end
4886,Case_133,C,2023-01-18 09:16:00+00:00,complete,C
4887,Case_133,B1,2023-01-18 09:19:00+00:00,complete,B1
4888,Case_133,D,2023-01-18 09:19:00+00:00,complete,D
4889,Case_624,A,2023-01-18 09:25:00+00:00,complete,A_middle
4890,Case_760,A,2023-01-18 09:26:00+00:00,complete,A_end
4891,Case_876,E1,2023-01-18 09:30:00+00:00,complete,E1
4892,Case_66,A,2023-01-18 09:31:00+00:00,complete,A_end
4893,Case_506,A,2023-01-18 09:32:00+00:00,complete,A_end
4894,Case_133,B2,2023-01-18 09:37:00+00:00,complete,B2
4895,Case_85,A,2023-01-18 09:46:00+00:00,complete,A_end
4896,Case_439,A,2023-01-18 09:50:00+00:00,complete,A_start
4897,Case_624,E1,2023-01-18 09:53:00+00:00,complete,E1
4898,Case_439,C,2023-01-18 10:06:00+00:00,complete,C
4899,Case_439,D,2023-01-18 10:07:00+00:00,complete,D
4900,Case_439,B1,2023-01-18 10:12:00+00:00,complete,B1
4901,Case_876,E2,2023-01-18 10:14:00+00:00,complete,E2
4902,Case_133,A,2023-01-18 10:14:00+00:00,complete,A_middle
4903,Case_624,E2,2023-01-18 10:18:00+00:00,complete,E2
4904,Case_607,A,2023-01-18 10:22:00+00:00,complete,A_start
4905,Case_133,E1,2023-01-18 10:34:00+00:00,complete,E1
4906,Case_876,A,2023-01-18 10:42:00+00:00,complete,A_end
4907,Case_624,A,2023-01-18 10:47:00+00:00,complete,A_end
4908,Case_439,B2,2023-01-18 10:50:00+00:00,complete,B2
4909,Case_607,C,2023-01-18 10:51:00+00:00,complete,C
4910,Case_607,D,2023-01-18 10:54:00+00:00,complete,D
4911,Case_607,B1,2023-01-18 10:57:00+00:00,complete,B1
4912,Case_133,E2,2023-01-18 11:10:00+00:00,complete,E2
4913,Case_553,A,2023-01-18 11:24:00+00:00,complete,A_start
4914,Case_133,A,2023-01-18 11:31:00+00:00,complete,A_end
4915,Case_553,C,2023-01-18 11:38:00+00:00,complete,C
4916,Case_607,B2,2023-01-18 11:39:00+00:00,complete,B2
4917,Case_553,D,2023-01-18 11:43:00+00:00,complete,D
4918,Case_553,B1,2023-01-18 11:44:00+00:00,complete,B1
4919,Case_439,A,2023-01-18 11:50:00+00:00,complete,A_middle
4920,Case_439,E1,2023-01-18 12:16:00+00:00,complete,E1
4921,Case_132,A,2023-01-18 12:16:00+00:00,complete,A_start
4922,Case_607,A,2023-01-18 12:20:00+00:00,complete,A_middle
4923,Case_553,B2,2023-01-18 12:22:00+00:00,complete,B2
4924,Case_607,E1,2023-01-18 12:38:00+00:00,complete,E1
4925,Case_478,A,2023-01-18 12:44:00+00:00,complete,A_start
4926,Case_132,C,2023-01-18 12:45:00+00:00,complete,C
4927,Case_132,B1,2023-01-18 12:47:00+00:00,complete,B1
4928,Case_132,D,2023-01-18 12:48:00+00:00,complete,D
4929,Case_439,E2,2023-01-18 12:51:00+00:00,complete,E2
4930,Case_478,C,2023-01-18 13:00:00+00:00,complete,C
4931,Case_478,B1,2023-01-18 13:05:00+00:00,complete,B1
4932,Case_478,D,2023-01-18 13:05:00+00:00,complete,D
4933,Case_132,B2,2023-01-18 13:05:00+00:00,complete,B2
4934,Case_607,E2,2023-01-18 13:17:00+00:00,complete,E2
4935,Case_478,B2,2023-01-18 13:21:00+00:00,complete,B2
4936,Case_553,A,2023-01-18 13:22:00+00:00,complete,A_middle
4937,Case_132,A,2023-01-18 13:29:00+00:00,complete,A_middle
4938,Case_439,A,2023-01-18 13:29:00+00:00,complete,A_end
4939,Case_607,A,2023-01-18 13:43:00+00:00,complete,A_end
4940,Case_553,F,2023-01-18 13:47:00+00:00,complete,F
4941,Case_132,E1,2023-01-18 13:53:00+00:00,complete,E1
4942,Case_132,E2,2023-01-18 14:16:00+00:00,complete,E2
4943,Case_478,A,2023-01-18 14:21:00+00:00,complete,A_middle
4944,Case_553,A,2023-01-18 14:33:00+00:00,complete,A_end
4945,Case_478,E1,2023-01-18 14:42:00+00:00,complete,E1
4946,Case_132,A,2023-01-18 14:54:00+00:00,complete,A_end
4947,Case_478,E2,2023-01-18 15:22:00+00:00,complete,E2
4948,Case_478,A,2023-01-18 15:43:00+00:00,complete,A_end
4949,Case_641,A,2023-01-18 16:44:00+00:00,complete,A_start
4950,Case_641,C,2023-01-18 16:54:00+00:00,complete,C
4951,Case_641,D,2023-01-18 16:56:00+00:00,complete,D
4952,Case_641,B1,2023-01-18 16:58:00+00:00,complete,B1
4953,Case_641,B2,2023-01-18 17:21:00+00:00,complete,B2
4954,Case_620,A,2023-01-18 17:24:00+00:00,complete,A_start
4955,Case_620,C,2023-01-18 17:44:00+00:00,complete,C
4956,Case_620,D,2023-01-18 17:45:00+00:00,complete,D
4957,Case_620,B1,2023-01-18 17:51:00+00:00,complete,B1
4958,Case_629,A,2023-01-18 17:58:00+00:00,complete,A_start
4959,Case_641,A,2023-01-18 18:05:00+00:00,complete,A_middle
4960,Case_629,C,2023-01-18 18:13:00+00:00,complete,C
4961,Case_620,B2,2023-01-18 18:16:00+00:00,complete,B2
4962,Case_629,D,2023-01-18 18:16:00+00:00,complete,D
4963,Case_629,B1,2023-01-18 18:20:00+00:00,complete,B1
4964,Case_641,F,2023-01-18 18:24:00+00:00,complete,F
4965,Case_284,A,2023-01-18 18:26:00+00:00,complete,A_start
4966,Case_629,B2,2023-01-18 18:50:00+00:00,complete,B2
4967,Case_284,C,2023-01-18 18:56:00+00:00,complete,C
4968,Case_284,B1,2023-01-18 19:01:00+00:00,complete,B1
4969,Case_284,D,2023-01-18 19:01:00+00:00,complete,D
4970,Case_620,A,2023-01-18 19:03:00+00:00,complete,A_middle
4971,Case_620,E1,2023-01-18 19:25:00+00:00,complete,E1
4972,Case_641,A,2023-01-18 19:34:00+00:00,complete,A_end
4973,Case_629,A,2023-01-18 19:40:00+00:00,complete,A_middle
4974,Case_284,B2,2023-01-18 19:41:00+00:00,complete,B2
4975,Case_629,E1,2023-01-18 19:51:00+00:00,complete,E1
4976,Case_620,E2,2023-01-18 20:04:00+00:00,complete,E2
4977,Case_620,A,2023-01-18 20:19:00+00:00,complete,A_end
4978,Case_629,E2,2023-01-18 20:26:00+00:00,complete,E2
4979,Case_284,A,2023-01-18 20:27:00+00:00,complete,A_middle
4980,Case_284,E1,2023-01-18 20:38:00+00:00,complete,E1
4981,Case_629,A,2023-01-18 20:45:00+00:00,complete,A_end
4982,Case_284,E2,2023-01-18 21:07:00+00:00,complete,E2
4983,Case_284,A,2023-01-18 21:40:00+00:00,complete,A_end
4984,Case_650,A,2023-01-18 22:22:00+00:00,complete,A_start
4985,Case_650,C,2023-01-18 22:42:00+00:00,complete,C
4986,Case_650,B1,2023-01-18 22:45:00+00:00,complete,B1
4987,Case_650,D,2023-01-18 22:47:00+00:00,complete,D
4988,Case_650,B2,2023-01-18 23:18:00+00:00,complete,B2
4989,Case_650,A,2023-01-18 23:59:00+00:00,complete,A_middle
4990,Case_104,A,2023-01-19 00:08:00+00:00,complete,A_start
4991,Case_335,A,2023-01-19 00:18:00+00:00,complete,A_start
4992,Case_650,F,2023-01-19 00:20:00+00:00,complete,F
4993,Case_104,C,2023-01-19 00:26:00+00:00,complete,C
4994,Case_104,D,2023-01-19 00:27:00+00:00,complete,D
4995,Case_104,B1,2023-01-19 00:31:00+00:00,complete,B1
4996,Case_335,C,2023-01-19 00:47:00+00:00,complete,C
4997,Case_335,D,2023-01-19 00:50:00+00:00,complete,D
4998,Case_335,B1,2023-01-19 00:51:00+00:00,complete,B1
4999,Case_650,A,2023-01-19 01:04:00+00:00,complete,A_end
5000,Case_104,B2,2023-01-19 01:06:00+00:00,complete,B2
5001,Case_710,A,2023-01-19 01:15:00+00:00,complete,A_start
5002,Case_335,B2,2023-01-19 01:28:00+00:00,complete,B2
5003,Case_710,C,2023-01-19 01:32:00+00:00,complete,C
5004,Case_710,B1,2023-01-19 01:35:00+00:00,complete,B1
5005,Case_710,D,2023-01-19 01:36:00+00:00,complete,D
5006,Case_335,A,2023-01-19 02:00:00+00:00,complete,A_middle
5007,Case_104,A,2023-01-19 02:00:00+00:00,complete,A_middle
5008,Case_710,B2,2023-01-19 02:06:00+00:00,complete,B2
5009,Case_104,E1,2023-01-19 02:15:00+00:00,complete,E1
5010,Case_335,F,2023-01-19 02:18:00+00:00,complete,F
5011,Case_710,A,2023-01-19 02:45:00+00:00,complete,A_middle
5012,Case_104,E2,2023-01-19 02:47:00+00:00,complete,E2
5013,Case_710,F,2023-01-19 03:00:00+00:00,complete,F
5014,Case_104,A,2023-01-19 03:07:00+00:00,complete,A_end
5015,Case_451,A,2023-01-19 03:13:00+00:00,complete,A_start
5016,Case_335,A,2023-01-19 03:24:00+00:00,complete,A_end
5017,Case_451,C,2023-01-19 03:29:00+00:00,complete,C
5018,Case_451,D,2023-01-19 03:30:00+00:00,complete,D
5019,Case_451,B1,2023-01-19 03:35:00+00:00,complete,B1
5020,Case_710,A,2023-01-19 03:37:00+00:00,complete,A_end
5021,Case_197,A,2023-01-19 03:48:00+00:00,complete,A_start
5022,Case_451,B2,2023-01-19 03:50:00+00:00,complete,B2
5023,Case_197,C,2023-01-19 04:13:00+00:00,complete,C
5024,Case_117,A,2023-01-19 04:15:00+00:00,complete,A_start
5025,Case_197,B1,2023-01-19 04:17:00+00:00,complete,B1
5026,Case_197,D,2023-01-19 04:18:00+00:00,complete,D
5027,Case_117,C,2023-01-19 04:26:00+00:00,complete,C
5028,Case_117,D,2023-01-19 04:30:00+00:00,complete,D
5029,Case_555,A,2023-01-19 04:31:00+00:00,complete,A_start
5030,Case_117,B1,2023-01-19 04:32:00+00:00,complete,B1
5031,Case_459,A,2023-01-19 04:33:00+00:00,complete,A_start
5032,Case_197,B2,2023-01-19 04:36:00+00:00,complete,B2
5033,Case_555,C,2023-01-19 04:43:00+00:00,complete,C
5034,Case_555,B1,2023-01-19 04:45:00+00:00,complete,B1
5035,Case_555,D,2023-01-19 04:47:00+00:00,complete,D
5036,Case_459,C,2023-01-19 04:49:00+00:00,complete,C
5037,Case_117,B2,2023-01-19 04:50:00+00:00,complete,B2
5038,Case_459,D,2023-01-19 04:51:00+00:00,complete,D
5039,Case_459,B1,2023-01-19 04:53:00+00:00,complete,B1
5040,Case_451,A,2023-01-19 04:57:00+00:00,complete,A_middle
5041,Case_459,B2,2023-01-19 05:16:00+00:00,complete,B2
5042,Case_555,B2,2023-01-19 05:16:00+00:00,complete,B2
5043,Case_451,F,2023-01-19 05:23:00+00:00,complete,F
5044,Case_980,A,2023-01-19 05:24:00+00:00,complete,A_start
5045,Case_197,A,2023-01-19 05:29:00+00:00,complete,A_middle
5046,Case_117,A,2023-01-19 05:40:00+00:00,complete,A_middle
5047,Case_856,A,2023-01-19 05:40:00+00:00,complete,A_start
5048,Case_980,C,2023-01-19 05:42:00+00:00,complete,C
5049,Case_980,D,2023-01-19 05:44:00+00:00,complete,D
5050,Case_980,B1,2023-01-19 05:44:00+00:00,complete,B1
5051,Case_555,A,2023-01-19 05:55:00+00:00,complete,A_middle
5052,Case_197,E1,2023-01-19 05:55:00+00:00,complete,E1
5053,Case_980,B2,2023-01-19 05:59:00+00:00,complete,B2
5054,Case_117,E1,2023-01-19 05:59:00+00:00,complete,E1
5055,Case_856,C,2023-01-19 06:01:00+00:00,complete,C
5056,Case_279,A,2023-01-19 06:02:00+00:00,complete,A_start
5057,Case_856,D,2023-01-19 06:04:00+00:00,complete,D
5058,Case_856,B1,2023-01-19 06:04:00+00:00,complete,B1
5059,Case_555,E1,2023-01-19 06:05:00+00:00,complete,E1
5060,Case_95,A,2023-01-19 06:10:00+00:00,complete,A_start
5061,Case_459,A,2023-01-19 06:10:00+00:00,complete,A_middle
5062,Case_197,E2,2023-01-19 06:19:00+00:00,complete,E2
5063,Case_451,A,2023-01-19 06:19:00+00:00,complete,A_end
5064,Case_95,C,2023-01-19 06:21:00+00:00,complete,C
5065,Case_279,C,2023-01-19 06:21:00+00:00,complete,C
5066,Case_95,B1,2023-01-19 06:23:00+00:00,complete,B1
5067,Case_279,D,2023-01-19 06:24:00+00:00,complete,D
5068,Case_95,D,2023-01-19 06:25:00+00:00,complete,D
5069,Case_279,B1,2023-01-19 06:26:00+00:00,complete,B1
5070,Case_459,E1,2023-01-19 06:30:00+00:00,complete,E1
5071,Case_555,E2,2023-01-19 06:34:00+00:00,complete,E2
5072,Case_197,A,2023-01-19 06:40:00+00:00,complete,A_end
5073,Case_117,E2,2023-01-19 06:40:00+00:00,complete,E2
5074,Case_279,B2,2023-01-19 06:42:00+00:00,complete,B2
5075,Case_856,B2,2023-01-19 06:49:00+00:00,complete,B2
5076,Case_95,B2,2023-01-19 06:51:00+00:00,complete,B2
5077,Case_980,A,2023-01-19 06:58:00+00:00,complete,A_middle
5078,Case_555,A,2023-01-19 07:09:00+00:00,complete,A_end
5079,Case_459,E2,2023-01-19 07:11:00+00:00,complete,E2
5080,Case_117,A,2023-01-19 07:14:00+00:00,complete,A_end
5081,Case_980,E1,2023-01-19 07:25:00+00:00,complete,E1
5082,Case_856,A,2023-01-19 07:27:00+00:00,complete,A_middle
5083,Case_459,A,2023-01-19 07:29:00+00:00,complete,A_end
5084,Case_279,A,2023-01-19 07:30:00+00:00,complete,A_middle
5085,Case_500,A,2023-01-19 07:31:00+00:00,complete,A_start
5086,Case_95,A,2023-01-19 07:36:00+00:00,complete,A_middle
5087,Case_935,A,2023-01-19 07:38:00+00:00,complete,A_start
5088,Case_279,F,2023-01-19 07:40:00+00:00,complete,F
5089,Case_250,A,2023-01-19 07:46:00+00:00,complete,A_start
5090,Case_980,E2,2023-01-19 07:51:00+00:00,complete,E2
5091,Case_95,E1,2023-01-19 07:51:00+00:00,complete,E1
5092,Case_856,F,2023-01-19 07:55:00+00:00,complete,F
5093,Case_500,C,2023-01-19 08:01:00+00:00,complete,C
5094,Case_500,D,2023-01-19 08:05:00+00:00,complete,D
5095,Case_500,B1,2023-01-19 08:05:00+00:00,complete,B1
5096,Case_935,C,2023-01-19 08:05:00+00:00,complete,C
5097,Case_935,B1,2023-01-19 08:08:00+00:00,complete,B1
5098,Case_935,D,2023-01-19 08:09:00+00:00,complete,D
5099,Case_250,C,2023-01-19 08:16:00+00:00,complete,C
5100,Case_250,B1,2023-01-19 08:19:00+00:00,complete,B1
5101,Case_250,D,2023-01-19 08:20:00+00:00,complete,D
5102,Case_980,A,2023-01-19 08:23:00+00:00,complete,A_end
5103,Case_935,B2,2023-01-19 08:25:00+00:00,complete,B2
5104,Case_500,B2,2023-01-19 08:29:00+00:00,complete,B2
5105,Case_856,A,2023-01-19 08:34:00+00:00,complete,A_end
5106,Case_95,E2,2023-01-19 08:39:00+00:00,complete,E2
5107,Case_279,A,2023-01-19 08:58:00+00:00,complete,A_end
5108,Case_315,A,2023-01-19 09:01:00+00:00,complete,A_start
5109,Case_250,B2,2023-01-19 09:04:00+00:00,complete,B2
5110,Case_95,A,2023-01-19 09:12:00+00:00,complete,A_end
5111,Case_935,A,2023-01-19 09:14:00+00:00,complete,A_middle
5112,Case_315,C,2023-01-19 09:22:00+00:00,complete,C
5113,Case_500,A,2023-01-19 09:24:00+00:00,complete,A_middle
5114,Case_315,D,2023-01-19 09:24:00+00:00,complete,D
5115,Case_935,F,2023-01-19 09:27:00+00:00,complete,F
5116,Case_989,A,2023-01-19 09:28:00+00:00,complete,A_start
5117,Case_315,B1,2023-01-19 09:29:00+00:00,complete,B1
5118,Case_643,A,2023-01-19 09:37:00+00:00,complete,A_start
5119,Case_250,A,2023-01-19 09:38:00+00:00,complete,A_middle
5120,Case_500,E1,2023-01-19 09:40:00+00:00,complete,E1
5121,Case_792,A,2023-01-19 09:42:00+00:00,complete,A_start
5122,Case_643,C,2023-01-19 09:51:00+00:00,complete,C
5123,Case_643,D,2023-01-19 09:52:00+00:00,complete,D
5124,Case_250,E1,2023-01-19 09:52:00+00:00,complete,E1
5125,Case_989,C,2023-01-19 09:53:00+00:00,complete,C
5126,Case_315,B2,2023-01-19 09:54:00+00:00,complete,B2
5127,Case_989,D,2023-01-19 09:56:00+00:00,complete,D
5128,Case_643,B1,2023-01-19 09:58:00+00:00,complete,B1
5129,Case_989,B1,2023-01-19 09:58:00+00:00,complete,B1
5130,Case_792,C,2023-01-19 10:01:00+00:00,complete,C
5131,Case_792,D,2023-01-19 10:05:00+00:00,complete,D
5132,Case_792,B1,2023-01-19 10:07:00+00:00,complete,B1
5133,Case_500,E2,2023-01-19 10:21:00+00:00,complete,E2
5134,Case_250,E2,2023-01-19 10:31:00+00:00,complete,E2
5135,Case_315,A,2023-01-19 10:34:00+00:00,complete,A_middle
5136,Case_792,B2,2023-01-19 10:35:00+00:00,complete,B2
5137,Case_643,B2,2023-01-19 10:38:00+00:00,complete,B2
5138,Case_989,B2,2023-01-19 10:40:00+00:00,complete,B2
5139,Case_935,A,2023-01-19 10:45:00+00:00,complete,A_end
5140,Case_250,A,2023-01-19 10:54:00+00:00,complete,A_end
5141,Case_315,F,2023-01-19 10:58:00+00:00,complete,F
5142,Case_500,A,2023-01-19 11:01:00+00:00,complete,A_end
5143,Case_643,A,2023-01-19 11:04:00+00:00,complete,A_middle
5144,Case_792,A,2023-01-19 11:10:00+00:00,complete,A_middle
5145,Case_989,A,2023-01-19 11:10:00+00:00,complete,A_middle
5146,Case_643,E1,2023-01-19 11:24:00+00:00,complete,E1
5147,Case_989,E1,2023-01-19 11:29:00+00:00,complete,E1
5148,Case_511,A,2023-01-19 11:32:00+00:00,complete,A_start
5149,Case_315,A,2023-01-19 11:37:00+00:00,complete,A_end
5150,Case_792,F,2023-01-19 11:39:00+00:00,complete,F
5151,Case_643,E2,2023-01-19 11:46:00+00:00,complete,E2
5152,Case_424,A,2023-01-19 11:52:00+00:00,complete,A_start
5153,Case_275,A,2023-01-19 11:54:00+00:00,complete,A_start
5154,Case_780,A,2023-01-19 11:55:00+00:00,complete,A_start
5155,Case_511,C,2023-01-19 11:57:00+00:00,complete,C
5156,Case_511,D,2023-01-19 11:58:00+00:00,complete,D
5157,Case_511,B1,2023-01-19 12:00:00+00:00,complete,B1
5158,Case_780,C,2023-01-19 12:07:00+00:00,complete,C
5159,Case_989,E2,2023-01-19 12:08:00+00:00,complete,E2
5160,Case_780,D,2023-01-19 12:08:00+00:00,complete,D
5161,Case_424,C,2023-01-19 12:12:00+00:00,complete,C
5162,Case_780,B1,2023-01-19 12:13:00+00:00,complete,B1
5163,Case_424,D,2023-01-19 12:14:00+00:00,complete,D
5164,Case_424,B1,2023-01-19 12:19:00+00:00,complete,B1
5165,Case_275,C,2023-01-19 12:23:00+00:00,complete,C
5166,Case_792,A,2023-01-19 12:24:00+00:00,complete,A_end
5167,Case_275,B1,2023-01-19 12:25:00+00:00,complete,B1
5168,Case_275,D,2023-01-19 12:26:00+00:00,complete,D
5169,Case_643,A,2023-01-19 12:26:00+00:00,complete,A_end
5170,Case_235,A,2023-01-19 12:37:00+00:00,complete,A_start
5171,Case_989,A,2023-01-19 12:41:00+00:00,complete,A_end
5172,Case_511,B2,2023-01-19 12:41:00+00:00,complete,B2
5173,Case_235,C,2023-01-19 12:48:00+00:00,complete,C
5174,Case_235,D,2023-01-19 12:50:00+00:00,complete,D
5175,Case_780,B2,2023-01-19 12:52:00+00:00,complete,B2
5176,Case_235,B1,2023-01-19 12:54:00+00:00,complete,B1
5177,Case_424,B2,2023-01-19 12:55:00+00:00,complete,B2
5178,Case_275,B2,2023-01-19 13:06:00+00:00,complete,B2
5179,Case_612,A,2023-01-19 13:12:00+00:00,complete,A_start
5180,Case_424,A,2023-01-19 13:19:00+00:00,complete,A_middle
5181,Case_612,C,2023-01-19 13:36:00+00:00,complete,C
5182,Case_780,A,2023-01-19 13:36:00+00:00,complete,A_middle
5183,Case_235,B2,2023-01-19 13:37:00+00:00,complete,B2
5184,Case_511,A,2023-01-19 13:38:00+00:00,complete,A_middle
5185,Case_612,D,2023-01-19 13:39:00+00:00,complete,D
5186,Case_612,B1,2023-01-19 13:42:00+00:00,complete,B1
5187,Case_424,E1,2023-01-19 13:47:00+00:00,complete,E1
5188,Case_275,A,2023-01-19 13:54:00+00:00,complete,A_middle
5189,Case_780,F,2023-01-19 13:56:00+00:00,complete,F
5190,Case_971,A,2023-01-19 14:01:00+00:00,complete,A_start
5191,Case_511,E1,2023-01-19 14:01:00+00:00,complete,E1
5192,Case_498,A,2023-01-19 14:04:00+00:00,complete,A_start
5193,Case_275,F,2023-01-19 14:09:00+00:00,complete,F
5194,Case_424,E2,2023-01-19 14:10:00+00:00,complete,E2
5195,Case_900,A,2023-01-19 14:12:00+00:00,complete,A_start
5196,Case_612,B2,2023-01-19 14:15:00+00:00,complete,B2
5197,Case_971,C,2023-01-19 14:20:00+00:00,complete,C
5198,Case_971,D,2023-01-19 14:23:00+00:00,complete,D
5199,Case_498,C,2023-01-19 14:26:00+00:00,complete,C
5200,Case_971,B1,2023-01-19 14:27:00+00:00,complete,B1
5201,Case_498,B1,2023-01-19 14:28:00+00:00,complete,B1
5202,Case_498,D,2023-01-19 14:28:00+00:00,complete,D
5203,Case_900,C,2023-01-19 14:33:00+00:00,complete,C
5204,Case_511,E2,2023-01-19 14:34:00+00:00,complete,E2
5205,Case_900,D,2023-01-19 14:36:00+00:00,complete,D
5206,Case_900,B1,2023-01-19 14:36:00+00:00,complete,B1
5207,Case_235,A,2023-01-19 14:37:00+00:00,complete,A_middle
5208,Case_424,A,2023-01-19 14:43:00+00:00,complete,A_end
5209,Case_235,E1,2023-01-19 14:47:00+00:00,complete,E1
5210,Case_498,B2,2023-01-19 14:54:00+00:00,complete,B2
5211,Case_612,A,2023-01-19 15:03:00+00:00,complete,A_middle
5212,Case_900,B2,2023-01-19 15:04:00+00:00,complete,B2
5213,Case_511,A,2023-01-19 15:07:00+00:00,complete,A_end
5214,Case_275,A,2023-01-19 15:09:00+00:00,complete,A_end
5215,Case_971,B2,2023-01-19 15:11:00+00:00,complete,B2
5216,Case_780,A,2023-01-19 15:13:00+00:00,complete,A_end
5217,Case_612,F,2023-01-19 15:19:00+00:00,complete,F
5218,Case_235,E2,2023-01-19 15:28:00+00:00,complete,E2
5219,Case_235,A,2023-01-19 15:47:00+00:00,complete,A_end
5220,Case_498,A,2023-01-19 15:50:00+00:00,complete,A_middle
5221,Case_971,A,2023-01-19 15:53:00+00:00,complete,A_middle
5222,Case_498,F,2023-01-19 16:01:00+00:00,complete,F
5223,Case_900,A,2023-01-19 16:01:00+00:00,complete,A_middle
5224,Case_971,E1,2023-01-19 16:05:00+00:00,complete,E1
5225,Case_612,A,2023-01-19 16:14:00+00:00,complete,A_end
5226,Case_900,E1,2023-01-19 16:23:00+00:00,complete,E1
5227,Case_971,E2,2023-01-19 16:44:00+00:00,complete,E2
5228,Case_243,A,2023-01-19 17:01:00+00:00,complete,A_start
5229,Case_900,E2,2023-01-19 17:05:00+00:00,complete,E2
5230,Case_498,A,2023-01-19 17:11:00+00:00,complete,A_end
5231,Case_971,A,2023-01-19 17:15:00+00:00,complete,A_end
5232,Case_243,C,2023-01-19 17:23:00+00:00,complete,C
5233,Case_243,B1,2023-01-19 17:26:00+00:00,complete,B1
5234,Case_243,D,2023-01-19 17:27:00+00:00,complete,D
5235,Case_900,A,2023-01-19 17:32:00+00:00,complete,A_end
5236,Case_977,A,2023-01-19 17:37:00+00:00,complete,A_start
5237,Case_434,A,2023-01-19 17:42:00+00:00,complete,A_start
5238,Case_434,C,2023-01-19 17:52:00+00:00,complete,C
5239,Case_434,D,2023-01-19 17:56:00+00:00,complete,D
5240,Case_434,B1,2023-01-19 17:57:00+00:00,complete,B1
5241,Case_977,C,2023-01-19 17:59:00+00:00,complete,C
5242,Case_977,B1,2023-01-19 18:02:00+00:00,complete,B1
5243,Case_243,B2,2023-01-19 18:02:00+00:00,complete,B2
5244,Case_977,D,2023-01-19 18:02:00+00:00,complete,D
5245,Case_434,B2,2023-01-19 18:16:00+00:00,complete,B2
5246,Case_430,A,2023-01-19 18:20:00+00:00,complete,A_start
5247,Case_977,B2,2023-01-19 18:26:00+00:00,complete,B2
