EventID,Timestamp,OrgLabel,org:resource,concept:name,lifecycle:transition,case:concept:name
5905,5905,H,artificial,H,complete,"576 [B, A, C, D, E, F, G, H, I, J, K, F, G, I, H]"
5906,5906,I,artificial,I,complete,"576 [B, A, C, D, E, F, G, H, I, J, K, F, G, I, H]"
5907,5907,G,artificial,G,complete,"576 [B, A, C, D, E, F, G, H, I, J, K, F, G, I, H]"
5908,5908,K,artificial,K,complete,"576 [B, A, C, D, E, F, G, H, I, J, K, F, G, I, H]"
5909,5909,J,artificial,J,complete,"576 [B, A, C, D, E, F, G, H, I, J, K, F, G, I, H]"
5910,5910,I,artificial,I,complete,"576 [B, A, C, D, E, F, G, H, I, J, K, F, G, I, H]"
5911,5911,H,artificial,H,complete,"576 [B, A, C, D, E, F, G, H, I, J, K, F, G, I, H]"
5912,5912,G,artificial,G,complete,"576 [B, A, C, D, E, F, G, H, I, J, K, F, G, I, H]"
5913,5913,F,artificial,F,complete,"576 [B, A, C, D, E, F, G, H, I, J, K, F, G, I, H]"
5914,5914,E,artificial,D_Dupli,complete,"576 [B, A, C, D, E, F, G, H, I, J, K, F, G, I, H]"
5915,5915,C,artificial,D_Dupli,complete,"576 [B, A, C, D, E, F, G, H, I, J, K, F, G, I, H]"
5916,5916,A,artificial,A,complete,"576 [B, A, C, D, E, F, G, H, I, J, K, F, G, I, H]"
5917,5917,B,artificial,D_Dupli,complete,"576 [B, A, C, D, E, F, G, H, I, J, K, F, G, I, H]"
5918,5918,D,artificial,D_Dupli,complete,"576 [B, A, C, D, E, F, G, H, I, J, K, F, G, I, H]"
5919,5919,I,artificial,I,complete,"577 [A, B, E, C, D, F, G, H, I]"
5920,5920,C,artificial,D_Dupli,complete,"577 [A, B, E, C, D, F, G, H, I]"
5921,5921,E,artificial,D_Dupli,complete,"577 [A, B, E, C, D, F, G, H, I]"
5922,5922,B,artificial,D_Dupli,complete,"577 [A, B, E, C, D, F, G, H, I]"
5923,5923,A,artificial,A,complete,"577 [A, B, E, C, D, F, G, H, I]"
5924,5924,G,artificial,G,complete,"577 [A, B, E, C, D, F, G, H, I]"
5925,5925,H,artificial,H,complete,"577 [A, B, E, C, D, F, G, H, I]"
5926,5926,F,artificial,F,complete,"577 [A, B, E, C, D, F, G, H, I]"
5927,5927,D,artificial,D_Dupli,complete,"577 [A, B, E, C, D, F, G, H, I]"
5928,5928,G,artificial,G,complete,"578 [A, B, E, D, C, F, G, H, I]"
5929,5929,C,artificial,D_Dupli,complete,"578 [A, B, E, D, C, F, G, H, I]"
5930,5930,D,artificial,D_Dupli,complete,"578 [A, B, E, D, C, F, G, H, I]"
5931,5931,I,artificial,I,complete,"578 [A, B, E, D, C, F, G, H, I]"
5932,5932,E,artificial,D_Dupli,complete,"578 [A, B, E, D, C, F, G, H, I]"
5933,5933,B,artificial,D_Dupli,complete,"578 [A, B, E, D, C, F, G, H, I]"
5934,5934,A,artificial,A,complete,"578 [A, B, E, D, C, F, G, H, I]"
5935,5935,F,artificial,F,complete,"578 [A, B, E, D, C, F, G, H, I]"
5936,5936,H,artificial,H,complete,"578 [A, B, E, D, C, F, G, H, I]"
5937,5937,B,artificial,D_Dupli,complete,"579 [B, A, D, E, C, F, G, I, H, N, O, M, F, G, H, I]"
5938,5938,A,artificial,A,complete,"579 [B, A, D, E, C, F, G, I, H, N, O, M, F, G, H, I]"
5939,5939,H,artificial,H,complete,"579 [B, A, D, E, C, F, G, I, H, N, O, M, F, G, H, I]"
5940,5940,C,artificial,D_Dupli,complete,"579 [B, A, D, E, C, F, G, I, H, N, O, M, F, G, H, I]"
5941,5941,F,artificial,F,complete,"579 [B, A, D, E, C, F, G, I, H, N, O, M, F, G, H, I]"
5942,5942,G,artificial,G,complete,"579 [B, A, D, E, C, F, G, I, H, N, O, M, F, G, H, I]"
5943,5943,I,artificial,I,complete,"579 [B, A, D, E, C, F, G, I, H, N, O, M, F, G, H, I]"
5944,5944,H,artificial,H,complete,"579 [B, A, D, E, C, F, G, I, H, N, O, M, F, G, H, I]"
5945,5945,N,artificial,N,complete,"579 [B, A, D, E, C, F, G, I, H, N, O, M, F, G, H, I]"
5946,5946,O,artificial,O,complete,"579 [B, A, D, E, C, F, G, I, H, N, O, M, F, G, H, I]"
5947,5947,M,artificial,M,complete,"579 [B, A, D, E, C, F, G, I, H, N, O, M, F, G, H, I]"
5948,5948,F,artificial,F,complete,"579 [B, A, D, E, C, F, G, I, H, N, O, M, F, G, H, I]"
5949,5949,G,artificial,G,complete,"579 [B, A, D, E, C, F, G, I, H, N, O, M, F, G, H, I]"
5950,5950,I,artificial,I,complete,"579 [B, A, D, E, C, F, G, I, H, N, O, M, F, G, H, I]"
5951,5951,D,artificial,D_Dupli,complete,"579 [B, A, D, E, C, F, G, I, H, N, O, M, F, G, H, I]"
5952,5952,E,artificial,D_Dupli,complete,"579 [B, A, D, E, C, F, G, I, H, N, O, M, F, G, H, I]"
5953,5953,H,artificial,H,complete,"58 [B, A, E, D, C, F, G, H, I, J, K, F, G, I, H]"
5954,5954,B,artificial,D_Dupli,complete,"58 [B, A, E, D, C, F, G, H, I, J, K, F, G, I, H]"
5955,5955,I,artificial,I,complete,"58 [B, A, E, D, C, F, G, H, I, J, K, F, G, I, H]"
5956,5956,E,artificial,D_Dupli,complete,"58 [B, A, E, D, C, F, G, H, I, J, K, F, G, I, H]"
5957,5957,D,artificial,D_Dupli,complete,"58 [B, A, E, D, C, F, G, H, I, J, K, F, G, I, H]"
5958,5958,G,artificial,G,complete,"58 [B, A, E, D, C, F, G, H, I, J, K, F, G, I, H]"
5959,5959,C,artificial,D_Dupli,complete,"58 [B, A, E, D, C, F, G, H, I, J, K, F, G, I, H]"
5960,5960,F,artificial,F,complete,"58 [B, A, E, D, C, F, G, H, I, J, K, F, G, I, H]"
5961,5961,G,artificial,G,complete,"58 [B, A, E, D, C, F, G, H, I, J, K, F, G, I, H]"
5962,5962,H,artificial,H,complete,"58 [B, A, E, D, C, F, G, H, I, J, K, F, G, I, H]"
5963,5963,I,artificial,I,complete,"58 [B, A, E, D, C, F, G, H, I, J, K, F, G, I, H]"
5964,5964,J,artificial,J,complete,"58 [B, A, E, D, C, F, G, H, I, J, K, F, G, I, H]"
5965,5965,K,artificial,K,complete,"58 [B, A, E, D, C, F, G, H, I, J, K, F, G, I, H]"
5966,5966,F,artificial,F,complete,"58 [B, A, E, D, C, F, G, H, I, J, K, F, G, I, H]"
5967,5967,A,artificial,A,complete,"58 [B, A, E, D, C, F, G, H, I, J, K, F, G, I, H]"
5968,5968,I,artificial,I,complete,"580 [B, A, C, E, D, F, G, H, I]"
5969,5969,H,artificial,H,complete,"580 [B, A, C, E, D, F, G, H, I]"
5970,5970,G,artificial,G,complete,"580 [B, A, C, E, D, F, G, H, I]"
5971,5971,F,artificial,F,complete,"580 [B, A, C, E, D, F, G, H, I]"
5972,5972,E,artificial,D_Dupli,complete,"580 [B, A, C, E, D, F, G, H, I]"
5973,5973,C,artificial,D_Dupli,complete,"580 [B, A, C, E, D, F, G, H, I]"
5974,5974,A,artificial,A,complete,"580 [B, A, C, E, D, F, G, H, I]"
5975,5975,B,artificial,D_Dupli,complete,"580 [B, A, C, E, D, F, G, H, I]"
5976,5976,D,artificial,D_Dupli,complete,"580 [B, A, C, E, D, F, G, H, I]"
5977,5977,H,artificial,H,complete,"581 [B, A, D, C, E, F, G, I, H]"
5978,5978,I,artificial,I,complete,"581 [B, A, D, C, E, F, G, I, H]"
5979,5979,G,artificial,G,complete,"581 [B, A, D, C, E, F, G, I, H]"
5980,5980,F,artificial,F,complete,"581 [B, A, D, C, E, F, G, I, H]"
5981,5981,E,artificial,D_Dupli,complete,"581 [B, A, D, C, E, F, G, I, H]"
5982,5982,D,artificial,D_Dupli,complete,"581 [B, A, D, C, E, F, G, I, H]"
5983,5983,A,artificial,A,complete,"581 [B, A, D, C, E, F, G, I, H]"
5984,5984,B,artificial,D_Dupli,complete,"581 [B, A, D, C, E, F, G, I, H]"
5985,5985,C,artificial,D_Dupli,complete,"581 [B, A, D, C, E, F, G, I, H]"
5986,5986,I,artificial,I,complete,"582 [A, B, D, E, C, F, G, H, I]"
5987,5987,H,artificial,H,complete,"582 [A, B, D, E, C, F, G, H, I]"
5988,5988,F,artificial,F,complete,"582 [A, B, D, E, C, F, G, H, I]"
5989,5989,G,artificial,G,complete,"582 [A, B, D, E, C, F, G, H, I]"
5990,5990,E,artificial,D_Dupli,complete,"582 [A, B, D, E, C, F, G, H, I]"
5991,5991,D,artificial,D_Dupli,complete,"582 [A, B, D, E, C, F, G, H, I]"
5992,5992,B,artificial,D_Dupli,complete,"582 [A, B, D, E, C, F, G, H, I]"
5993,5993,A,artificial,A,complete,"582 [A, B, D, E, C, F, G, H, I]"
5994,5994,C,artificial,D_Dupli,complete,"582 [A, B, D, E, C, F, G, H, I]"
5995,5995,F,artificial,F,complete,"583 [A, B, E, C, D, F, G, H, I, J, K, F, G, I, H]"
5996,5996,G,artificial,G,complete,"583 [A, B, E, C, D, F, G, H, I, J, K, F, G, I, H]"
5997,5997,I,artificial,I,complete,"583 [A, B, E, C, D, F, G, H, I, J, K, F, G, I, H]"
5998,5998,H,artificial,H,complete,"583 [A, B, E, C, D, F, G, H, I, J, K, F, G, I, H]"
5999,5999,K,artificial,K,complete,"583 [A, B, E, C, D, F, G, H, I, J, K, F, G, I, H]"
6000,6000,I,artificial,I,complete,"583 [A, B, E, C, D, F, G, H, I, J, K, F, G, I, H]"
6001,6001,J,artificial,J,complete,"583 [A, B, E, C, D, F, G, H, I, J, K, F, G, I, H]"
6002,6002,G,artificial,G,complete,"583 [A, B, E, C, D, F, G, H, I, J, K, F, G, I, H]"
6003,6003,F,artificial,F,complete,"583 [A, B, E, C, D, F, G, H, I, J, K, F, G, I, H]"
6004,6004,A,artificial,A,complete,"583 [A, B, E, C, D, F, G, H, I, J, K, F, G, I, H]"
6005,6005,B,artificial,D_Dupli,complete,"583 [A, B, E, C, D, F, G, H, I, J, K, F, G, I, H]"
6006,6006,E,artificial,D_Dupli,complete,"583 [A, B, E, C, D, F, G, H, I, J, K, F, G, I, H]"
6007,6007,C,artificial,D_Dupli,complete,"583 [A, B, E, C, D, F, G, H, I, J, K, F, G, I, H]"
6008,6008,D,artificial,D_Dupli,complete,"583 [A, B, E, C, D, F, G, H, I, J, K, F, G, I, H]"
6009,6009,H,artificial,H,complete,"583 [A, B, E, C, D, F, G, H, I, J, K, F, G, I, H]"
6010,6010,A,artificial,A,complete,"584 [A, B, D, C, E, F, G, I, H]"
6011,6011,B,artificial,D_Dupli,complete,"584 [A, B, D, C, E, F, G, I, H]"
6012,6012,D,artificial,D_Dupli,complete,"584 [A, B, D, C, E, F, G, I, H]"
6013,6013,C,artificial,D_Dupli,complete,"584 [A, B, D, C, E, F, G, I, H]"
6014,6014,E,artificial,D_Dupli,complete,"584 [A, B, D, C, E, F, G, I, H]"
6015,6015,F,artificial,F,complete,"584 [A, B, D, C, E, F, G, I, H]"
6016,6016,I,artificial,I,complete,"584 [A, B, D, C, E, F, G, I, H]"
6017,6017,H,artificial,H,complete,"584 [A, B, D, C, E, F, G, I, H]"
6018,6018,G,artificial,G,complete,"584 [A, B, D, C, E, F, G, I, H]"
6019,6019,A,artificial,A,complete,"585 [A, B, D, C, E, F, G, I, H]"
6020,6020,B,artificial,D_Dupli,complete,"585 [A, B, D, C, E, F, G, I, H]"
6021,6021,D,artificial,D_Dupli,complete,"585 [A, B, D, C, E, F, G, I, H]"
6022,6022,C,artificial,D_Dupli,complete,"585 [A, B, D, C, E, F, G, I, H]"
6023,6023,F,artificial,F,complete,"585 [A, B, D, C, E, F, G, I, H]"
6024,6024,G,artificial,G,complete,"585 [A, B, D, C, E, F, G, I, H]"
6025,6025,I,artificial,I,complete,"585 [A, B, D, C, E, F, G, I, H]"
6026,6026,H,artificial,H,complete,"585 [A, B, D, C, E, F, G, I, H]"
6027,6027,E,artificial,D_Dupli,complete,"585 [A, B, D, C, E, F, G, I, H]"
6028,6028,A,artificial,A,complete,"586 [A, B, D, E, C, F, G, H, I, J, K, F, G, H, I]"
6029,6029,D,artificial,D_Dupli,complete,"586 [A, B, D, E, C, F, G, H, I, J, K, F, G, H, I]"
6030,6030,B,artificial,D_Dupli,complete,"586 [A, B, D, E, C, F, G, H, I, J, K, F, G, H, I]"
6031,6031,I,artificial,I,complete,"586 [A, B, D, E, C, F, G, H, I, J, K, F, G, H, I]"
6032,6032,H,artificial,H,complete,"586 [A, B, D, E, C, F, G, H, I, J, K, F, G, H, I]"
6033,6033,G,artificial,G,complete,"586 [A, B, D, E, C, F, G, H, I, J, K, F, G, H, I]"
6034,6034,F,artificial,F,complete,"586 [A, B, D, E, C, F, G, H, I, J, K, F, G, H, I]"
6035,6035,J,artificial,J,complete,"586 [A, B, D, E, C, F, G, H, I, J, K, F, G, H, I]"
6036,6036,K,artificial,K,complete,"586 [A, B, D, E, C, F, G, H, I, J, K, F, G, H, I]"
6037,6037,H,artificial,H,complete,"586 [A, B, D, E, C, F, G, H, I, J, K, F, G, H, I]"
6038,6038,G,artificial,G,complete,"586 [A, B, D, E, C, F, G, H, I, J, K, F, G, H, I]"
6039,6039,F,artificial,F,complete,"586 [A, B, D, E, C, F, G, H, I, J, K, F, G, H, I]"
6040,6040,C,artificial,D_Dupli,complete,"586 [A, B, D, E, C, F, G, H, I, J, K, F, G, H, I]"
6041,6041,E,artificial,D_Dupli,complete,"586 [A, B, D, E, C, F, G, H, I, J, K, F, G, H, I]"
6042,6042,I,artificial,I,complete,"586 [A, B, D, E, C, F, G, H, I, J, K, F, G, H, I]"
6043,6043,G,artificial,G,complete,"587 [B, A, C, E, D, F, G, I, H]"
6044,6044,H,artificial,H,complete,"587 [B, A, C, E, D, F, G, I, H]"
6045,6045,I,artificial,I,complete,"587 [B, A, C, E, D, F, G, I, H]"
6046,6046,F,artificial,F,complete,"587 [B, A, C, E, D, F, G, I, H]"
6047,6047,D,artificial,D_Dupli,complete,"587 [B, A, C, E, D, F, G, I, H]"
6048,6048,E,artificial,D_Dupli,complete,"587 [B, A, C, E, D, F, G, I, H]"
6049,6049,C,artificial,D_Dupli,complete,"587 [B, A, C, E, D, F, G, I, H]"
6050,6050,A,artificial,A,complete,"587 [B, A, C, E, D, F, G, I, H]"
6051,6051,B,artificial,D_Dupli,complete,"587 [B, A, C, E, D, F, G, I, H]"
6052,6052,B,artificial,D_Dupli,complete,"588 [B, A, D, E, C, F, G, I, H]"
6053,6053,A,artificial,A,complete,"588 [B, A, D, E, C, F, G, I, H]"
6054,6054,D,artificial,D_Dupli,complete,"588 [B, A, D, E, C, F, G, I, H]"
6055,6055,E,artificial,D_Dupli,complete,"588 [B, A, D, E, C, F, G, I, H]"
6056,6056,C,artificial,D_Dupli,complete,"588 [B, A, D, E, C, F, G, I, H]"
6057,6057,F,artificial,F,complete,"588 [B, A, D, E, C, F, G, I, H]"
6058,6058,G,artificial,G,complete,"588 [B, A, D, E, C, F, G, I, H]"
6059,6059,I,artificial,I,complete,"588 [B, A, D, E, C, F, G, I, H]"
6060,6060,H,artificial,H,complete,"588 [B, A, D, E, C, F, G, I, H]"
6061,6061,I,artificial,I,complete,"589 [B, A, E, C, D, F, G, I, H]"
6062,6062,G,artificial,G,complete,"589 [B, A, E, C, D, F, G, I, H]"
6063,6063,F,artificial,F,complete,"589 [B, A, E, C, D, F, G, I, H]"
6064,6064,H,artificial,H,complete,"589 [B, A, E, C, D, F, G, I, H]"
6065,6065,C,artificial,D_Dupli,complete,"589 [B, A, E, C, D, F, G, I, H]"
6066,6066,E,artificial,D_Dupli,complete,"589 [B, A, E, C, D, F, G, I, H]"
6067,6067,A,artificial,A,complete,"589 [B, A, E, C, D, F, G, I, H]"
6068,6068,B,artificial,D_Dupli,complete,"589 [B, A, E, C, D, F, G, I, H]"
6069,6069,D,artificial,D_Dupli,complete,"589 [B, A, E, C, D, F, G, I, H]"
6070,6070,A,artificial,A,complete,"59 [B, A, C, D, E, F, G, I, H]"
6071,6071,C,artificial,D_Dupli,complete,"59 [B, A, C, D, E, F, G, I, H]"
6072,6072,D,artificial,D_Dupli,complete,"59 [B, A, C, D, E, F, G, I, H]"
6073,6073,E,artificial,D_Dupli,complete,"59 [B, A, C, D, E, F, G, I, H]"
6074,6074,F,artificial,F,complete,"59 [B, A, C, D, E, F, G, I, H]"
6075,6075,G,artificial,G,complete,"59 [B, A, C, D, E, F, G, I, H]"
6076,6076,I,artificial,I,complete,"59 [B, A, C, D, E, F, G, I, H]"
6077,6077,H,artificial,H,complete,"59 [B, A, C, D, E, F, G, I, H]"
6078,6078,B,artificial,D_Dupli,complete,"59 [B, A, C, D, E, F, G, I, H]"
6079,6079,G,artificial,G,complete,"590 [A, B, D, C, E, F, G, I, H]"
6080,6080,F,artificial,F,complete,"590 [A, B, D, C, E, F, G, I, H]"
6081,6081,E,artificial,D_Dupli,complete,"590 [A, B, D, C, E, F, G, I, H]"
6082,6082,C,artificial,D_Dupli,complete,"590 [A, B, D, C, E, F, G, I, H]"
6083,6083,D,artificial,D_Dupli,complete,"590 [A, B, D, C, E, F, G, I, H]"
6084,6084,B,artificial,D_Dupli,complete,"590 [A, B, D, C, E, F, G, I, H]"
6085,6085,A,artificial,A,complete,"590 [A, B, D, C, E, F, G, I, H]"
6086,6086,H,artificial,H,complete,"590 [A, B, D, C, E, F, G, I, H]"
6087,6087,I,artificial,I,complete,"590 [A, B, D, C, E, F, G, I, H]"
6088,6088,I,artificial,I,complete,"591 [A, B, C, E, D, F, G, H, I]"
6089,6089,G,artificial,G,complete,"591 [A, B, C, E, D, F, G, H, I]"
6090,6090,A,artificial,A,complete,"591 [A, B, C, E, D, F, G, H, I]"
6091,6091,B,artificial,D_Dupli,complete,"591 [A, B, C, E, D, F, G, H, I]"
6092,6092,C,artificial,D_Dupli,complete,"591 [A, B, C, E, D, F, G, H, I]"
6093,6093,E,artificial,D_Dupli,complete,"591 [A, B, C, E, D, F, G, H, I]"
6094,6094,D,artificial,D_Dupli,complete,"591 [A, B, C, E, D, F, G, H, I]"
6095,6095,F,artificial,F,complete,"591 [A, B, C, E, D, F, G, H, I]"
6096,6096,H,artificial,H,complete,"591 [A, B, C, E, D, F, G, H, I]"
6097,6097,A,artificial,A,complete,"592 [B, A, E, C, D, F, G, I, H]"
6098,6098,E,artificial,D_Dupli,complete,"592 [B, A, E, C, D, F, G, I, H]"
6099,6099,H,artificial,H,complete,"592 [B, A, E, C, D, F, G, I, H]"
6100,6100,I,artificial,I,complete,"592 [B, A, E, C, D, F, G, I, H]"
6101,6101,G,artificial,G,complete,"592 [B, A, E, C, D, F, G, I, H]"
6102,6102,F,artificial,F,complete,"592 [B, A, E, C, D, F, G, I, H]"
6103,6103,D,artificial,D_Dupli,complete,"592 [B, A, E, C, D, F, G, I, H]"
6104,6104,C,artificial,D_Dupli,complete,"592 [B, A, E, C, D, F, G, I, H]"
6105,6105,B,artificial,D_Dupli,complete,"592 [B, A, E, C, D, F, G, I, H]"
6106,6106,H,artificial,H,complete,"593 [A, B, C, E, D, F, G, I, H, J, K, F, G, I, H]"
6107,6107,I,artificial,I,complete,"593 [A, B, C, E, D, F, G, I, H, J, K, F, G, I, H]"
6108,6108,B,artificial,D_Dupli,complete,"593 [A, B, C, E, D, F, G, I, H, J, K, F, G, I, H]"
6109,6109,F,artificial,F,complete,"593 [A, B, C, E, D, F, G, I, H, J, K, F, G, I, H]"
6110,6110,A,artificial,A,complete,"593 [A, B, C, E, D, F, G, I, H, J, K, F, G, I, H]"
6111,6111,C,artificial,D_Dupli,complete,"593 [A, B, C, E, D, F, G, I, H, J, K, F, G, I, H]"
6112,6112,E,artificial,D_Dupli,complete,"593 [A, B, C, E, D, F, G, I, H, J, K, F, G, I, H]"
6113,6113,D,artificial,D_Dupli,complete,"593 [A, B, C, E, D, F, G, I, H, J, K, F, G, I, H]"
6114,6114,F,artificial,F,complete,"593 [A, B, C, E, D, F, G, I, H, J, K, F, G, I, H]"
6115,6115,G,artificial,G,complete,"593 [A, B, C, E, D, F, G, I, H, J, K, F, G, I, H]"
6116,6116,I,artificial,I,complete,"593 [A, B, C, E, D, F, G, I, H, J, K, F, G, I, H]"
6117,6117,K,artificial,K,complete,"593 [A, B, C, E, D, F, G, I, H, J, K, F, G, I, H]"
6118,6118,H,artificial,H,complete,"593 [A, B, C, E, D, F, G, I, H, J, K, F, G, I, H]"
6119,6119,J,artificial,J,complete,"593 [A, B, C, E, D, F, G, I, H, J, K, F, G, I, H]"
6120,6120,G,artificial,G,complete,"593 [A, B, C, E, D, F, G, I, H, J, K, F, G, I, H]"
6121,6121,I,artificial,I,complete,"594 [A, B, E, D, C, F, G, I, H]"
6122,6122,F,artificial,F,complete,"594 [A, B, E, D, C, F, G, I, H]"
6123,6123,A,artificial,A,complete,"594 [A, B, E, D, C, F, G, I, H]"
6124,6124,B,artificial,D_Dupli,complete,"594 [A, B, E, D, C, F, G, I, H]"
6125,6125,E,artificial,D_Dupli,complete,"594 [A, B, E, D, C, F, G, I, H]"
6126,6126,D,artificial,D_Dupli,complete,"594 [A, B, E, D, C, F, G, I, H]"
6127,6127,C,artificial,D_Dupli,complete,"594 [A, B, E, D, C, F, G, I, H]"
6128,6128,G,artificial,G,complete,"594 [A, B, E, D, C, F, G, I, H]"
6129,6129,H,artificial,H,complete,"594 [A, B, E, D, C, F, G, I, H]"
6130,6130,D,artificial,D_Dupli,complete,"595 [B, A, D, E, C, F, G, I, H, J, K, F, G, H, I, J, K, F, G, H, I]"
6131,6131,B,artificial,D_Dupli,complete,"595 [B, A, D, E, C, F, G, I, H, J, K, F, G, H, I, J, K, F, G, H, I]"
6132,6132,A,artificial,A,complete,"595 [B, A, D, E, C, F, G, I, H, J, K, F, G, H, I, J, K, F, G, H, I]"
6133,6133,I,artificial,I,complete,"595 [B, A, D, E, C, F, G, I, H, J, K, F, G, H, I, J, K, F, G, H, I]"
6134,6134,H,artificial,H,complete,"595 [B, A, D, E, C, F, G, I, H, J, K, F, G, H, I, J, K, F, G, H, I]"
6135,6135,G,artificial,G,complete,"595 [B, A, D, E, C, F, G, I, H, J, K, F, G, H, I, J, K, F, G, H, I]"
6136,6136,E,artificial,D_Dupli,complete,"595 [B, A, D, E, C, F, G, I, H, J, K, F, G, H, I, J, K, F, G, H, I]"
6137,6137,K,artificial,K,complete,"595 [B, A, D, E, C, F, G, I, H, J, K, F, G, H, I, J, K, F, G, H, I]"
6138,6138,H,artificial,H,complete,"595 [B, A, D, E, C, F, G, I, H, J, K, F, G, H, I, J, K, F, G, H, I]"
6139,6139,K,artificial,K,complete,"595 [B, A, D, E, C, F, G, I, H, J, K, F, G, H, I, J, K, F, G, H, I]"
6140,6140,J,artificial,J,complete,"595 [B, A, D, E, C, F, G, I, H, J, K, F, G, H, I, J, K, F, G, H, I]"
6141,6141,H,artificial,H,complete,"595 [B, A, D, E, C, F, G, I, H, J, K, F, G, H, I, J, K, F, G, H, I]"
6142,6142,I,artificial,I,complete,"595 [B, A, D, E, C, F, G, I, H, J, K, F, G, H, I, J, K, F, G, H, I]"
6143,6143,G,artificial,G,complete,"595 [B, A, D, E, C, F, G, I, H, J, K, F, G, H, I, J, K, F, G, H, I]"
6144,6144,F,artificial,F,complete,"595 [B, A, D, E, C, F, G, I, H, J, K, F, G, H, I, J, K, F, G, H, I]"
6145,6145,C,artificial,D_Dupli,complete,"595 [B, A, D, E, C, F, G, I, H, J, K, F, G, H, I, J, K, F, G, H, I]"
6146,6146,F,artificial,F,complete,"595 [B, A, D, E, C, F, G, I, H, J, K, F, G, H, I, J, K, F, G, H, I]"
6147,6147,F,artificial,F,complete,"595 [B, A, D, E, C, F, G, I, H, J, K, F, G, H, I, J, K, F, G, H, I]"
6148,6148,G,artificial,G,complete,"595 [B, A, D, E, C, F, G, I, H, J, K, F, G, H, I, J, K, F, G, H, I]"
6149,6149,I,artificial,I,complete,"595 [B, A, D, E, C, F, G, I, H, J, K, F, G, H, I, J, K, F, G, H, I]"
6150,6150,J,artificial,J,complete,"595 [B, A, D, E, C, F, G, I, H, J, K, F, G, H, I, J, K, F, G, H, I]"
6151,6151,G,artificial,G,complete,"596 [A, B, E, C, D, F, G, H, I]"
6152,6152,F,artificial,F,complete,"596 [A, B, E, C, D, F, G, H, I]"
6153,6153,D,artificial,D_Dupli,complete,"596 [A, B, E, C, D, F, G, H, I]"
6154,6154,C,artificial,D_Dupli,complete,"596 [A, B, E, C, D, F, G, H, I]"
6155,6155,E,artificial,D_Dupli,complete,"596 [A, B, E, C, D, F, G, H, I]"
6156,6156,B,artificial,D_Dupli,complete,"596 [A, B, E, C, D, F, G, H, I]"
6157,6157,A,artificial,A,complete,"596 [A, B, E, C, D, F, G, H, I]"
6158,6158,H,artificial,H,complete,"596 [A, B, E, C, D, F, G, H, I]"
6159,6159,I,artificial,I,complete,"596 [A, B, E, C, D, F, G, H, I]"
6160,6160,I,artificial,I,complete,"597 [B, A, C, D, E, F, G, H, I]"
6161,6161,H,artificial,H,complete,"597 [B, A, C, D, E, F, G, H, I]"
6162,6162,G,artificial,G,complete,"597 [B, A, C, D, E, F, G, H, I]"
6163,6163,F,artificial,F,complete,"597 [B, A, C, D, E, F, G, H, I]"
6164,6164,E,artificial,D_Dupli,complete,"597 [B, A, C, D, E, F, G, H, I]"
6165,6165,D,artificial,D_Dupli,complete,"597 [B, A, C, D, E, F, G, H, I]"
6166,6166,C,artificial,D_Dupli,complete,"597 [B, A, C, D, E, F, G, H, I]"
6167,6167,A,artificial,A,complete,"597 [B, A, C, D, E, F, G, H, I]"
6168,6168,B,artificial,D_Dupli,complete,"597 [B, A, C, D, E, F, G, H, I]"
6169,6169,A,artificial,A,complete,"598 [B, A, D, E, C, F, G, H, I]"
6170,6170,D,artificial,D_Dupli,complete,"598 [B, A, D, E, C, F, G, H, I]"
6171,6171,I,artificial,I,complete,"598 [B, A, D, E, C, F, G, H, I]"
6172,6172,H,artificial,H,complete,"598 [B, A, D, E, C, F, G, H, I]"
6173,6173,C,artificial,D_Dupli,complete,"598 [B, A, D, E, C, F, G, H, I]"
6174,6174,F,artificial,F,complete,"598 [B, A, D, E, C, F, G, H, I]"
6175,6175,B,artificial,D_Dupli,complete,"598 [B, A, D, E, C, F, G, H, I]"
6176,6176,G,artificial,G,complete,"598 [B, A, D, E, C, F, G, H, I]"
6177,6177,E,artificial,D_Dupli,complete,"598 [B, A, D, E, C, F, G, H, I]"
6178,6178,H,artificial,H,complete,"599 [A, B, E, D, C, F, G, H, I, O, N, M, F, G, H, I, J, K, F, G, H, I, O, N, M, F, G, H, I]"
6179,6179,G,artificial,G,complete,"599 [A, B, E, D, C, F, G, H, I, O, N, M, F, G, H, I, J, K, F, G, H, I, O, N, M, F, G, H, I]"
6180,6180,F,artificial,F,complete,"599 [A, B, E, D, C, F, G, H, I, O, N, M, F, G, H, I, J, K, F, G, H, I, O, N, M, F, G, H, I]"
6181,6181,M,artificial,M,complete,"599 [A, B, E, D, C, F, G, H, I, O, N, M, F, G, H, I, J, K, F, G, H, I, O, N, M, F, G, H, I]"
6182,6182,N,artificial,N,complete,"599 [A, B, E, D, C, F, G, H, I, O, N, M, F, G, H, I, J, K, F, G, H, I, O, N, M, F, G, H, I]"
6183,6183,J,artificial,J,complete,"599 [A, B, E, D, C, F, G, H, I, O, N, M, F, G, H, I, J, K, F, G, H, I, O, N, M, F, G, H, I]"
6184,6184,I,artificial,I,complete,"599 [A, B, E, D, C, F, G, H, I, O, N, M, F, G, H, I, J, K, F, G, H, I, O, N, M, F, G, H, I]"
