EventID,case:concept:name,concept:name,time:timestamp
5254,Case_434,E1,2023-01-19 19:17:00+00:00
5255,Case_430,B2,2023-01-19 19:21:00+00:00
5256,Case_977,A,2023-01-19 19:22:00+00:00
5257,Case_977,F,2023-01-19 19:36:00+00:00
5258,Case_434,E2,2023-01-19 19:50:00+00:00
5259,Case_243,A,2023-01-19 20:08:00+00:00
5260,Case_430,A,2023-01-19 20:18:00+00:00
5261,Case_434,A,2023-01-19 20:19:00+00:00
5262,Case_549,A,2023-01-19 20:40:00+00:00
5263,Case_430,E1,2023-01-19 20:41:00+00:00
5264,Case_977,A,2023-01-19 20:52:00+00:00
5265,Case_549,C,2023-01-19 21:01:00+00:00
5266,Case_549,D,2023-01-19 21:03:00+00:00
5267,Case_549,B1,2023-01-19 21:07:00+00:00
5268,Case_611,A,2023-01-19 21:08:00+00:00
5269,Case_430,E2,2023-01-19 21:15:00+00:00
5270,Case_549,B2,2023-01-19 21:22:00+00:00
5271,Case_611,C,2023-01-19 21:34:00+00:00
5272,Case_611,D,2023-01-19 21:38:00+00:00
5273,Case_611,B1,2023-01-19 21:40:00+00:00
5274,Case_430,A,2023-01-19 21:42:00+00:00
5275,Case_611,B2,2023-01-19 22:06:00+00:00
5276,Case_616,A,2023-01-19 22:08:00+00:00
5277,Case_549,A,2023-01-19 22:18:00+00:00
5278,Case_616,C,2023-01-19 22:21:00+00:00
5279,Case_616,B1,2023-01-19 22:23:00+00:00
5280,Case_616,D,2023-01-19 22:25:00+00:00
5281,Case_870,A,2023-01-19 22:34:00+00:00
5282,Case_611,A,2023-01-19 22:37:00+00:00
5283,Case_616,B2,2023-01-19 22:42:00+00:00
5284,Case_549,E1,2023-01-19 22:43:00+00:00
5285,Case_611,E1,2023-01-19 22:48:00+00:00
5286,Case_870,C,2023-01-19 23:00:00+00:00
5287,Case_870,B1,2023-01-19 23:03:00+00:00
5288,Case_870,D,2023-01-19 23:05:00+00:00
5289,Case_549,E2,2023-01-19 23:10:00+00:00
5290,Case_611,E2,2023-01-19 23:30:00+00:00
5291,Case_870,B2,2023-01-19 23:33:00+00:00
5292,Case_616,A,2023-01-19 23:35:00+00:00
5293,Case_549,A,2023-01-19 23:47:00+00:00
5294,Case_616,F,2023-01-19 23:53:00+00:00
5295,Case_611,A,2023-01-19 23:56:00+00:00
5296,Case_616,A,2023-01-20 00:33:00+00:00
5297,Case_870,A,2023-01-20 00:33:00+00:00
5298,Case_870,E1,2023-01-20 00:45:00+00:00
5299,Case_870,E2,2023-01-20 01:22:00+00:00
5300,Case_630,A,2023-01-20 01:40:00+00:00
5301,Case_324,A,2023-01-20 01:54:00+00:00
5302,Case_870,A,2023-01-20 02:02:00+00:00
5303,Case_630,C,2023-01-20 02:08:00+00:00
5304,Case_630,B1,2023-01-20 02:12:00+00:00
5305,Case_25,A,2023-01-20 02:13:00+00:00
5306,Case_630,D,2023-01-20 02:13:00+00:00
5307,Case_324,C,2023-01-20 02:22:00+00:00
5308,Case_324,D,2023-01-20 02:25:00+00:00
5309,Case_324,B1,2023-01-20 02:26:00+00:00
5310,Case_25,C,2023-01-20 02:42:00+00:00
5311,Case_630,B2,2023-01-20 02:44:00+00:00
5312,Case_25,D,2023-01-20 02:45:00+00:00
5313,Case_731,A,2023-01-20 02:48:00+00:00
5314,Case_25,B1,2023-01-20 02:48:00+00:00
5315,Case_619,A,2023-01-20 02:54:00+00:00
5316,Case_630,A,2023-01-20 03:04:00+00:00
5317,Case_619,C,2023-01-20 03:06:00+00:00
5318,Case_619,D,2023-01-20 03:09:00+00:00
5319,Case_619,B1,2023-01-20 03:09:00+00:00
5320,Case_25,B2,2023-01-20 03:11:00+00:00
5321,Case_324,B2,2023-01-20 03:11:00+00:00
5322,Case_505,A,2023-01-20 03:14:00+00:00
5323,Case_731,C,2023-01-20 03:16:00+00:00
5324,Case_731,D,2023-01-20 03:19:00+00:00
5325,Case_731,B1,2023-01-20 03:22:00+00:00
5326,Case_505,C,2023-01-20 03:27:00+00:00
5327,Case_505,D,2023-01-20 03:29:00+00:00
5328,Case_630,F,2023-01-20 03:29:00+00:00
5329,Case_505,B1,2023-01-20 03:34:00+00:00
5330,Case_731,B2,2023-01-20 03:37:00+00:00
5331,Case_619,B2,2023-01-20 03:43:00+00:00
5332,Case_324,A,2023-01-20 03:49:00+00:00
5333,Case_505,B2,2023-01-20 03:53:00+00:00
5334,Case_25,A,2023-01-20 03:59:00+00:00
5335,Case_324,F,2023-01-20 04:08:00+00:00
5336,Case_670,A,2023-01-20 04:27:00+00:00
5337,Case_25,F,2023-01-20 04:29:00+00:00
5338,Case_619,A,2023-01-20 04:30:00+00:00
5339,Case_731,A,2023-01-20 04:31:00+00:00
5340,Case_630,A,2023-01-20 04:34:00+00:00
5341,Case_505,A,2023-01-20 04:41:00+00:00
5342,Case_670,C,2023-01-20 04:44:00+00:00
5343,Case_670,B1,2023-01-20 04:46:00+00:00
5344,Case_670,D,2023-01-20 04:46:00+00:00
5345,Case_619,E1,2023-01-20 04:48:00+00:00
5346,Case_259,A,2023-01-20 04:48:00+00:00
5347,Case_12,A,2023-01-20 04:51:00+00:00
5348,Case_731,F,2023-01-20 04:56:00+00:00
5349,Case_505,E1,2023-01-20 05:02:00+00:00
5350,Case_129,A,2023-01-20 05:06:00+00:00
5351,Case_619,E2,2023-01-20 05:08:00+00:00
5352,Case_670,B2,2023-01-20 05:11:00+00:00
5353,Case_12,C,2023-01-20 05:12:00+00:00
5354,Case_259,C,2023-01-20 05:13:00+00:00
5355,Case_12,B1,2023-01-20 05:14:00+00:00
5356,Case_25,A,2023-01-20 05:14:00+00:00
5357,Case_12,D,2023-01-20 05:15:00+00:00
5358,Case_259,D,2023-01-20 05:17:00+00:00
5359,Case_259,B1,2023-01-20 05:18:00+00:00
5360,Case_324,A,2023-01-20 05:27:00+00:00
5361,Case_505,E2,2023-01-20 05:30:00+00:00
5362,Case_12,B2,2023-01-20 05:30:00+00:00
5363,Case_129,C,2023-01-20 05:31:00+00:00
5364,Case_129,B1,2023-01-20 05:36:00+00:00
5365,Case_129,D,2023-01-20 05:36:00+00:00
5366,Case_32,A,2023-01-20 05:36:00+00:00
5367,Case_259,B2,2023-01-20 05:40:00+00:00
5368,Case_670,A,2023-01-20 05:45:00+00:00
5369,Case_619,A,2023-01-20 05:46:00+00:00
5370,Case_670,E1,2023-01-20 05:59:00+00:00
5371,Case_32,C,2023-01-20 05:59:00+00:00
5372,Case_288,A,2023-01-20 06:02:00+00:00
5373,Case_32,D,2023-01-20 06:02:00+00:00
5374,Case_731,A,2023-01-20 06:03:00+00:00
5375,Case_32,B1,2023-01-20 06:04:00+00:00
5376,Case_192,A,2023-01-20 06:10:00+00:00
5377,Case_505,A,2023-01-20 06:10:00+00:00
5378,Case_129,B2,2023-01-20 06:12:00+00:00
5379,Case_192,C,2023-01-20 06:28:00+00:00
5380,Case_12,A,2023-01-20 06:28:00+00:00
5381,Case_288,C,2023-01-20 06:29:00+00:00
5382,Case_259,A,2023-01-20 06:31:00+00:00
5383,Case_288,D,2023-01-20 06:32:00+00:00
5384,Case_192,B1,2023-01-20 06:33:00+00:00
5385,Case_192,D,2023-01-20 06:33:00+00:00
5386,Case_288,B1,2023-01-20 06:35:00+00:00
5387,Case_389,A,2023-01-20 06:39:00+00:00
5388,Case_242,A,2023-01-20 06:39:00+00:00
5389,Case_32,B2,2023-01-20 06:40:00+00:00
5390,Case_670,E2,2023-01-20 06:45:00+00:00
5391,Case_12,F,2023-01-20 06:52:00+00:00
5392,Case_389,C,2023-01-20 06:52:00+00:00
5393,Case_242,C,2023-01-20 06:54:00+00:00
5394,Case_389,B1,2023-01-20 06:55:00+00:00
5395,Case_129,A,2023-01-20 06:56:00+00:00
5396,Case_389,D,2023-01-20 06:56:00+00:00
5397,Case_242,D,2023-01-20 06:59:00+00:00
5398,Case_242,B1,2023-01-20 07:01:00+00:00
5399,Case_259,F,2023-01-20 07:01:00+00:00
5400,Case_670,A,2023-01-20 07:04:00+00:00
5401,Case_192,B2,2023-01-20 07:12:00+00:00
5402,Case_242,B2,2023-01-20 07:16:00+00:00
5403,Case_288,B2,2023-01-20 07:19:00+00:00
5404,Case_32,A,2023-01-20 07:20:00+00:00
5405,Case_129,F,2023-01-20 07:21:00+00:00
5406,Case_389,B2,2023-01-20 07:33:00+00:00
5407,Case_242,A,2023-01-20 07:44:00+00:00
5408,Case_12,A,2023-01-20 07:46:00+00:00
5409,Case_32,E1,2023-01-20 07:46:00+00:00
5410,Case_192,A,2023-01-20 07:47:00+00:00
5411,Case_242,F,2023-01-20 07:54:00+00:00
5412,Case_288,A,2023-01-20 07:56:00+00:00
5413,Case_32,E2,2023-01-20 08:07:00+00:00
5414,Case_389,A,2023-01-20 08:11:00+00:00
5415,Case_259,A,2023-01-20 08:12:00+00:00
5416,Case_192,E1,2023-01-20 08:15:00+00:00
5417,Case_288,F,2023-01-20 08:16:00+00:00
5418,Case_916,A,2023-01-20 08:21:00+00:00
5419,Case_561,A,2023-01-20 08:22:00+00:00
5420,Case_32,A,2023-01-20 08:25:00+00:00
5421,Case_129,A,2023-01-20 08:29:00+00:00
5422,Case_389,F,2023-01-20 08:29:00+00:00
5423,Case_561,C,2023-01-20 08:34:00+00:00
5424,Case_561,D,2023-01-20 08:39:00+00:00
5425,Case_561,B1,2023-01-20 08:39:00+00:00
5426,Case_801,A,2023-01-20 08:45:00+00:00
5427,Case_916,C,2023-01-20 08:50:00+00:00
5428,Case_192,E2,2023-01-20 08:51:00+00:00
5429,Case_916,D,2023-01-20 08:51:00+00:00
5430,Case_916,B1,2023-01-20 08:57:00+00:00
5431,Case_288,A,2023-01-20 08:57:00+00:00
5432,Case_242,A,2023-01-20 09:02:00+00:00
5433,Case_801,C,2023-01-20 09:03:00+00:00
5434,Case_389,A,2023-01-20 09:05:00+00:00
5435,Case_801,B1,2023-01-20 09:05:00+00:00
5436,Case_801,D,2023-01-20 09:07:00+00:00
5437,Case_561,B2,2023-01-20 09:15:00+00:00
5438,Case_192,A,2023-01-20 09:16:00+00:00
5439,Case_801,B2,2023-01-20 09:40:00+00:00
5440,Case_916,B2,2023-01-20 09:40:00+00:00
5441,Case_580,A,2023-01-20 10:06:00+00:00
5442,Case_561,A,2023-01-20 10:11:00+00:00
5443,Case_916,A,2023-01-20 10:13:00+00:00
5444,Case_561,E1,2023-01-20 10:26:00+00:00
5445,Case_580,C,2023-01-20 10:26:00+00:00
5446,Case_580,B1,2023-01-20 10:28:00+00:00
5447,Case_580,D,2023-01-20 10:28:00+00:00
5448,Case_801,A,2023-01-20 10:29:00+00:00
5449,Case_916,E1,2023-01-20 10:42:00+00:00
5450,Case_801,E1,2023-01-20 10:47:00+00:00
5451,Case_580,B2,2023-01-20 10:51:00+00:00
5452,Case_561,E2,2023-01-20 11:08:00+00:00
5453,Case_400,A,2023-01-20 11:08:00+00:00
5454,Case_916,E2,2023-01-20 11:24:00+00:00
5455,Case_400,C,2023-01-20 11:26:00+00:00
5456,Case_561,A,2023-01-20 11:28:00+00:00
5457,Case_801,E2,2023-01-20 11:29:00+00:00
5458,Case_400,D,2023-01-20 11:29:00+00:00
5459,Case_400,B1,2023-01-20 11:31:00+00:00
5460,Case_580,A,2023-01-20 11:42:00+00:00
5461,Case_916,A,2023-01-20 11:42:00+00:00
5462,Case_400,B2,2023-01-20 11:48:00+00:00
5463,Case_724,A,2023-01-20 11:54:00+00:00
5464,Case_115,A,2023-01-20 11:57:00+00:00
5465,Case_580,F,2023-01-20 12:04:00+00:00
5466,Case_801,A,2023-01-20 12:05:00+00:00
5467,Case_656,A,2023-01-20 12:09:00+00:00
5468,Case_115,C,2023-01-20 12:15:00+00:00
5469,Case_115,D,2023-01-20 12:16:00+00:00
5470,Case_115,B1,2023-01-20 12:17:00+00:00
5471,Case_724,C,2023-01-20 12:19:00+00:00
5472,Case_724,D,2023-01-20 12:21:00+00:00
5473,Case_656,C,2023-01-20 12:23:00+00:00
5474,Case_881,A,2023-01-20 12:23:00+00:00
5475,Case_724,B1,2023-01-20 12:24:00+00:00
5476,Case_656,D,2023-01-20 12:24:00+00:00
5477,Case_656,B1,2023-01-20 12:30:00+00:00
5478,Case_580,A,2023-01-20 12:42:00+00:00
5479,Case_724,B2,2023-01-20 12:45:00+00:00
5480,Case_400,A,2023-01-20 12:48:00+00:00
5481,Case_115,B2,2023-01-20 12:50:00+00:00
5482,Case_881,C,2023-01-20 12:51:00+00:00
5483,Case_881,D,2023-01-20 12:56:00+00:00
5484,Case_881,B1,2023-01-20 12:56:00+00:00
5485,Case_656,B2,2023-01-20 12:57:00+00:00
5486,Case_400,E1,2023-01-20 13:04:00+00:00
5487,Case_881,B2,2023-01-20 13:26:00+00:00
5488,Case_412,A,2023-01-20 13:26:00+00:00
5489,Case_115,A,2023-01-20 13:26:00+00:00
5490,Case_400,E2,2023-01-20 13:29:00+00:00
5491,Case_517,A,2023-01-20 13:33:00+00:00
5492,Case_656,A,2023-01-20 13:34:00+00:00
5493,Case_412,C,2023-01-20 13:38:00+00:00
5494,Case_412,D,2023-01-20 13:40:00+00:00
5495,Case_412,B1,2023-01-20 13:43:00+00:00
5496,Case_724,A,2023-01-20 13:44:00+00:00
5497,Case_656,E1,2023-01-20 13:48:00+00:00
5498,Case_115,F,2023-01-20 13:50:00+00:00
5499,Case_517,C,2023-01-20 13:53:00+00:00
5500,Case_517,B1,2023-01-20 13:55:00+00:00
5501,Case_517,D,2023-01-20 13:56:00+00:00
5502,Case_400,A,2023-01-20 14:04:00+00:00
5503,Case_881,A,2023-01-20 14:13:00+00:00
5504,Case_724,F,2023-01-20 14:14:00+00:00
5505,Case_412,B2,2023-01-20 14:28:00+00:00
5506,Case_517,B2,2023-01-20 14:30:00+00:00
5507,Case_881,E1,2023-01-20 14:35:00+00:00
5508,Case_656,E2,2023-01-20 14:36:00+00:00
5509,Case_240,A,2023-01-20 14:49:00+00:00
5510,Case_115,A,2023-01-20 14:56:00+00:00
5511,Case_240,C,2023-01-20 15:01:00+00:00
5512,Case_656,A,2023-01-20 15:03:00+00:00
5513,Case_489,A,2023-01-20 15:05:00+00:00
5514,Case_240,B1,2023-01-20 15:05:00+00:00
5515,Case_240,D,2023-01-20 15:05:00+00:00
5516,Case_517,A,2023-01-20 15:06:00+00:00
5517,Case_724,A,2023-01-20 15:17:00+00:00
5518,Case_412,A,2023-01-20 15:18:00+00:00
5519,Case_881,E2,2023-01-20 15:19:00+00:00
5520,Case_489,C,2023-01-20 15:21:00+00:00
5521,Case_489,D,2023-01-20 15:25:00+00:00
5522,Case_517,E1,2023-01-20 15:27:00+00:00
5523,Case_489,B1,2023-01-20 15:28:00+00:00
5524,Case_412,E1,2023-01-20 15:31:00+00:00
5525,Case_240,B2,2023-01-20 15:40:00+00:00
5526,Case_944,A,2023-01-20 15:53:00+00:00
5527,Case_881,A,2023-01-20 15:59:00+00:00
5528,Case_489,B2,2023-01-20 16:05:00+00:00
5529,Case_517,E2,2023-01-20 16:17:00+00:00
5530,Case_944,C,2023-01-20 16:17:00+00:00
5531,Case_944,B1,2023-01-20 16:19:00+00:00
5532,Case_944,D,2023-01-20 16:19:00+00:00
5533,Case_412,E2,2023-01-20 16:20:00+00:00
5534,Case_240,A,2023-01-20 16:24:00+00:00
5535,Case_240,E1,2023-01-20 16:39:00+00:00
5536,Case_944,B2,2023-01-20 16:40:00+00:00
5537,Case_517,A,2023-01-20 16:42:00+00:00
5538,Case_412,A,2023-01-20 16:46:00+00:00
5539,Case_489,A,2023-01-20 16:47:00+00:00
5540,Case_489,F,2023-01-20 17:12:00+00:00
5541,Case_240,E2,2023-01-20 17:29:00+00:00
5542,Case_734,A,2023-01-20 17:31:00+00:00
5543,Case_944,A,2023-01-20 17:34:00+00:00
5544,Case_734,C,2023-01-20 17:43:00+00:00
5545,Case_734,B1,2023-01-20 17:47:00+00:00
5546,Case_734,D,2023-01-20 17:48:00+00:00
5547,Case_240,A,2023-01-20 17:56:00+00:00
5548,Case_944,F,2023-01-20 18:02:00+00:00
5549,Case_734,B2,2023-01-20 18:17:00+00:00
5550,Case_489,A,2023-01-20 18:27:00+00:00
5551,Case_471,A,2023-01-20 18:39:00+00:00
5552,Case_147,A,2023-01-20 18:52:00+00:00
5553,Case_471,C,2023-01-20 18:59:00+00:00
5554,Case_944,A,2023-01-20 19:01:00+00:00
5555,Case_471,D,2023-01-20 19:02:00+00:00
5556,Case_471,B1,2023-01-20 19:06:00+00:00
5557,Case_734,A,2023-01-20 19:11:00+00:00
5558,Case_147,C,2023-01-20 19:18:00+00:00
5559,Case_471,B2,2023-01-20 19:22:00+00:00
5560,Case_147,D,2023-01-20 19:23:00+00:00
5561,Case_147,B1,2023-01-20 19:25:00+00:00
5562,Case_734,E1,2023-01-20 19:35:00+00:00
5563,Case_739,A,2023-01-20 19:40:00+00:00
5564,Case_748,A,2023-01-20 19:45:00+00:00
5565,Case_734,E2,2023-01-20 19:55:00+00:00
5566,Case_147,B2,2023-01-20 19:58:00+00:00
5567,Case_638,A,2023-01-20 20:02:00+00:00
5568,Case_739,C,2023-01-20 20:05:00+00:00
5569,Case_739,D,2023-01-20 20:06:00+00:00
5570,Case_965,A,2023-01-20 20:06:00+00:00
5571,Case_739,B1,2023-01-20 20:11:00+00:00
5572,Case_734,A,2023-01-20 20:11:00+00:00
5573,Case_748,C,2023-01-20 20:15:00+00:00
5574,Case_638,C,2023-01-20 20:15:00+00:00
5575,Case_471,A,2023-01-20 20:17:00+00:00
5576,Case_748,B1,2023-01-20 20:17:00+00:00
5577,Case_483,A,2023-01-20 20:17:00+00:00
5578,Case_748,D,2023-01-20 20:18:00+00:00
5579,Case_638,B1,2023-01-20 20:18:00+00:00
5580,Case_638,D,2023-01-20 20:20:00+00:00
5581,Case_739,B2,2023-01-20 20:27:00+00:00
5582,Case_483,C,2023-01-20 20:28:00+00:00
5583,Case_965,C,2023-01-20 20:28:00+00:00
5584,Case_965,D,2023-01-20 20:29:00+00:00
5585,Case_471,F,2023-01-20 20:30:00+00:00
5586,Case_483,D,2023-01-20 20:30:00+00:00
5587,Case_483,B1,2023-01-20 20:30:00+00:00
5588,Case_147,A,2023-01-20 20:32:00+00:00
5589,Case_965,B1,2023-01-20 20:34:00+00:00
5590,Case_638,B2,2023-01-20 20:35:00+00:00
5591,Case_474,A,2023-01-20 20:39:00+00:00
5592,Case_147,F,2023-01-20 20:44:00+00:00
5593,Case_748,B2,2023-01-20 20:46:00+00:00
5594,Case_483,B2,2023-01-20 20:48:00+00:00
5595,Case_474,C,2023-01-20 21:00:00+00:00
5596,Case_474,D,2023-01-20 21:02:00+00:00
5597,Case_474,B1,2023-01-20 21:03:00+00:00
5598,Case_965,B2,2023-01-20 21:06:00+00:00
5599,Case_739,A,2023-01-20 21:16:00+00:00
5600,Case_638,A,2023-01-20 21:24:00+00:00
5601,Case_147,A,2023-01-20 21:28:00+00:00
5602,Case_483,A,2023-01-20 21:35:00+00:00
5603,Case_965,A,2023-01-20 21:37:00+00:00
5604,Case_748,A,2023-01-20 21:45:00+00:00
5605,Case_739,F,2023-01-20 21:46:00+00:00
5606,Case_471,A,2023-01-20 21:46:00+00:00
5607,Case_638,F,2023-01-20 21:47:00+00:00
5608,Case_474,B2,2023-01-20 21:47:00+00:00
5609,Case_483,E1,2023-01-20 21:49:00+00:00
5610,Case_965,E1,2023-01-20 21:57:00+00:00
5611,Case_748,E1,2023-01-20 22:00:00+00:00
5612,Case_940,A,2023-01-20 22:08:00+00:00
5613,Case_483,E2,2023-01-20 22:14:00+00:00
5614,Case_748,E2,2023-01-20 22:22:00+00:00
5615,Case_200,A,2023-01-20 22:31:00+00:00
5616,Case_739,A,2023-01-20 22:32:00+00:00
5617,Case_359,A,2023-01-20 22:36:00+00:00
5618,Case_940,C,2023-01-20 22:37:00+00:00
5619,Case_940,D,2023-01-20 22:39:00+00:00
5620,Case_748,A,2023-01-20 22:40:00+00:00
5621,Case_940,B1,2023-01-20 22:42:00+00:00
5622,Case_965,E2,2023-01-20 22:42:00+00:00
5623,Case_474,A,2023-01-20 22:44:00+00:00
5624,Case_483,A,2023-01-20 22:51:00+00:00
5625,Case_359,C,2023-01-20 22:54:00+00:00
5626,Case_474,F,2023-01-20 22:55:00+00:00
5627,Case_359,B1,2023-01-20 22:57:00+00:00
5628,Case_359,D,2023-01-20 22:58:00+00:00
5629,Case_940,B2,2023-01-20 22:59:00+00:00
5630,Case_200,C,2023-01-20 23:01:00+00:00
5631,Case_965,A,2023-01-20 23:03:00+00:00
5632,Case_200,D,2023-01-20 23:04:00+00:00
5633,Case_638,A,2023-01-20 23:05:00+00:00
5634,Case_200,B1,2023-01-20 23:08:00+00:00
5635,Case_940,A,2023-01-20 23:31:00+00:00
5636,Case_931,A,2023-01-20 23:40:00+00:00
5637,Case_940,F,2023-01-20 23:41:00+00:00
5638,Case_359,B2,2023-01-20 23:42:00+00:00
5639,Case_200,B2,2023-01-20 23:48:00+00:00
5640,Case_931,C,2023-01-21 00:05:00+00:00
5641,Case_931,D,2023-01-21 00:06:00+00:00
5642,Case_931,B1,2023-01-21 00:09:00+00:00
5643,Case_474,A,2023-01-21 00:10:00+00:00
5644,Case_359,A,2023-01-21 00:13:00+00:00
5645,Case_940,A,2023-01-21 00:21:00+00:00
5646,Case_595,A,2023-01-21 00:27:00+00:00
5647,Case_931,B2,2023-01-21 00:35:00+00:00
5648,Case_200,A,2023-01-21 00:38:00+00:00
5649,Case_359,E1,2023-01-21 00:42:00+00:00
5650,Case_200,F,2023-01-21 00:52:00+00:00
5651,Case_595,C,2023-01-21 00:53:00+00:00
5652,Case_595,D,2023-01-21 00:58:00+00:00
5653,Case_595,B1,2023-01-21 00:59:00+00:00
5654,Case_848,A,2023-01-21 01:06:00+00:00
5655,Case_931,A,2023-01-21 01:21:00+00:00
5656,Case_359,E2,2023-01-21 01:21:00+00:00
5657,Case_848,C,2023-01-21 01:24:00+00:00
5658,Case_848,D,2023-01-21 01:26:00+00:00
5659,Case_848,B1,2023-01-21 01:27:00+00:00
5660,Case_595,B2,2023-01-21 01:30:00+00:00
5661,Case_931,E1,2023-01-21 01:31:00+00:00
5662,Case_359,A,2023-01-21 01:41:00+00:00
5663,Case_931,E2,2023-01-21 01:57:00+00:00
5664,Case_848,B2,2023-01-21 02:03:00+00:00
5665,Case_595,A,2023-01-21 02:04:00+00:00
5666,Case_200,A,2023-01-21 02:07:00+00:00
5667,Case_931,A,2023-01-21 02:15:00+00:00
5668,Case_595,E1,2023-01-21 02:28:00+00:00
5669,Case_523,A,2023-01-21 02:32:00+00:00
5670,Case_398,A,2023-01-21 02:36:00+00:00
5671,Case_523,C,2023-01-21 02:43:00+00:00
5672,Case_523,D,2023-01-21 02:46:00+00:00
5673,Case_523,B1,2023-01-21 02:46:00+00:00
5674,Case_848,A,2023-01-21 02:53:00+00:00
5675,Case_524,A,2023-01-21 02:57:00+00:00
5676,Case_398,C,2023-01-21 03:00:00+00:00
5677,Case_961,A,2023-01-21 03:01:00+00:00
5678,Case_398,D,2023-01-21 03:01:00+00:00
5679,Case_398,B1,2023-01-21 03:02:00+00:00
5680,Case_595,E2,2023-01-21 03:09:00+00:00
5681,Case_523,B2,2023-01-21 03:14:00+00:00
5682,Case_848,F,2023-01-21 03:18:00+00:00
5683,Case_961,C,2023-01-21 03:21:00+00:00
5684,Case_961,D,2023-01-21 03:22:00+00:00
5685,Case_524,C,2023-01-21 03:22:00+00:00
5686,Case_524,D,2023-01-21 03:23:00+00:00
5687,Case_961,B1,2023-01-21 03:24:00+00:00
5688,Case_577,A,2023-01-21 03:24:00+00:00
5689,Case_524,B1,2023-01-21 03:25:00+00:00
5690,Case_595,A,2023-01-21 03:30:00+00:00
5691,Case_878,A,2023-01-21 03:34:00+00:00
5692,Case_577,C,2023-01-21 03:36:00+00:00
5693,Case_577,B1,2023-01-21 03:38:00+00:00
5694,Case_577,D,2023-01-21 03:41:00+00:00
5695,Case_961,B2,2023-01-21 03:42:00+00:00
5696,Case_398,B2,2023-01-21 03:46:00+00:00
5697,Case_523,A,2023-01-21 03:50:00+00:00
5698,Case_878,C,2023-01-21 03:58:00+00:00
5699,Case_878,B1,2023-01-21 04:01:00+00:00
5700,Case_265,A,2023-01-21 04:01:00+00:00
5701,Case_878,D,2023-01-21 04:02:00+00:00
5702,Case_524,B2,2023-01-21 04:03:00+00:00
5703,Case_523,E1,2023-01-21 04:10:00+00:00
5704,Case_265,C,2023-01-21 04:17:00+00:00
5705,Case_961,A,2023-01-21 04:17:00+00:00
5706,Case_265,D,2023-01-21 04:19:00+00:00
5707,Case_577,B2,2023-01-21 04:21:00+00:00
5708,Case_265,B1,2023-01-21 04:24:00+00:00
5709,Case_878,B2,2023-01-21 04:30:00+00:00
5710,Case_848,A,2023-01-21 04:35:00+00:00
5711,Case_398,A,2023-01-21 04:40:00+00:00
5712,Case_961,E1,2023-01-21 04:40:00+00:00
5713,Case_524,A,2023-01-21 04:51:00+00:00
5714,Case_398,F,2023-01-21 04:55:00+00:00
5715,Case_265,B2,2023-01-21 04:57:00+00:00
5716,Case_523,E2,2023-01-21 04:58:00+00:00
5717,Case_878,A,2023-01-21 05:02:00+00:00
5718,Case_577,A,2023-01-21 05:08:00+00:00
5719,Case_961,E2,2023-01-21 05:12:00+00:00
5720,Case_524,E1,2023-01-21 05:19:00+00:00
5721,Case_265,A,2023-01-21 05:20:00+00:00
5722,Case_577,F,2023-01-21 05:22:00+00:00
5723,Case_398,A,2023-01-21 05:31:00+00:00
5724,Case_878,F,2023-01-21 05:32:00+00:00
5725,Case_961,A,2023-01-21 05:34:00+00:00
5726,Case_523,A,2023-01-21 05:37:00+00:00
5727,Case_265,F,2023-01-21 05:38:00+00:00
5728,Case_524,E2,2023-01-21 05:52:00+00:00
5729,Case_524,A,2023-01-21 06:13:00+00:00
5730,Case_878,A,2023-01-21 06:24:00+00:00
5731,Case_577,A,2023-01-21 06:36:00+00:00
5732,Case_265,A,2023-01-21 06:42:00+00:00
5733,Case_582,A,2023-01-21 07:03:00+00:00
5734,Case_582,C,2023-01-21 07:27:00+00:00
5735,Case_582,D,2023-01-21 07:29:00+00:00
5736,Case_582,B1,2023-01-21 07:31:00+00:00
5737,Case_582,B2,2023-01-21 07:53:00+00:00
5738,Case_582,A,2023-01-21 08:42:00+00:00
5739,Case_582,F,2023-01-21 09:11:00+00:00
5740,Case_787,A,2023-01-21 09:31:00+00:00
5741,Case_787,C,2023-01-21 10:00:00+00:00
5742,Case_257,A,2023-01-21 10:00:00+00:00
5743,Case_787,D,2023-01-21 10:02:00+00:00
5744,Case_787,B1,2023-01-21 10:06:00+00:00
5745,Case_257,C,2023-01-21 10:25:00+00:00
5746,Case_582,A,2023-01-21 10:26:00+00:00
5747,Case_257,D,2023-01-21 10:27:00+00:00
5748,Case_257,B1,2023-01-21 10:30:00+00:00
5749,Case_27,A,2023-01-21 10:39:00+00:00
5750,Case_787,B2,2023-01-21 10:48:00+00:00
5751,Case_27,C,2023-01-21 10:56:00+00:00
5752,Case_27,D,2023-01-21 10:59:00+00:00
5753,Case_27,B1,2023-01-21 11:02:00+00:00
5754,Case_257,B2,2023-01-21 11:11:00+00:00
5755,Case_27,B2,2023-01-21 11:24:00+00:00
5756,Case_787,A,2023-01-21 11:27:00+00:00
5757,Case_585,A,2023-01-21 11:35:00+00:00
5758,Case_787,F,2023-01-21 11:39:00+00:00
5759,Case_585,C,2023-01-21 11:58:00+00:00
5760,Case_585,D,2023-01-21 11:59:00+00:00
5761,Case_257,A,2023-01-21 12:00:00+00:00
5762,Case_877,A,2023-01-21 12:04:00+00:00
5763,Case_901,A,2023-01-21 12:04:00+00:00
5764,Case_585,B1,2023-01-21 12:05:00+00:00
