EventID,case:concept:name,concept:name,time:timestamp,refined_concept:name
5283,Case_616,B2,2023-01-19 22:42:00+00:00,B2_0
5284,Case_549,E1,2023-01-19 22:43:00+00:00,E1_0
5285,Case_611,E1,2023-01-19 22:48:00+00:00,E1_0
5286,Case_870,C,2023-01-19 23:00:00+00:00,C_0
5287,Case_870,B1,2023-01-19 23:03:00+00:00,B1_0
5288,Case_870,D,2023-01-19 23:05:00+00:00,D_0
5289,Case_549,E2,2023-01-19 23:10:00+00:00,E2_0
5290,Case_611,E2,2023-01-19 23:30:00+00:00,E2_0
5291,Case_870,B2,2023-01-19 23:33:00+00:00,B2_0
5292,Case_616,A,2023-01-19 23:35:00+00:00,A_0
5293,Case_549,A,2023-01-19 23:47:00+00:00,A_2
5294,Case_616,F,2023-01-19 23:53:00+00:00,F_0
5295,Case_611,A,2023-01-19 23:56:00+00:00,A_2
5296,Case_616,A,2023-01-20 00:33:00+00:00,A_2
5297,Case_870,A,2023-01-20 00:33:00+00:00,A_0
5298,Case_870,E1,2023-01-20 00:45:00+00:00,E1_0
5299,Case_870,E2,2023-01-20 01:22:00+00:00,E2_0
5300,Case_630,A,2023-01-20 01:40:00+00:00,A_1
5301,Case_324,A,2023-01-20 01:54:00+00:00,A_1
5302,Case_870,A,2023-01-20 02:02:00+00:00,A_2
5303,Case_630,C,2023-01-20 02:08:00+00:00,C_0
5304,Case_630,B1,2023-01-20 02:12:00+00:00,B1_0
5305,Case_25,A,2023-01-20 02:13:00+00:00,A_1
5306,Case_630,D,2023-01-20 02:13:00+00:00,D_0
5307,Case_324,C,2023-01-20 02:22:00+00:00,C_0
5308,Case_324,D,2023-01-20 02:25:00+00:00,D_0
5309,Case_324,B1,2023-01-20 02:26:00+00:00,B1_0
5310,Case_25,C,2023-01-20 02:42:00+00:00,C_0
5311,Case_630,B2,2023-01-20 02:44:00+00:00,B2_0
5312,Case_25,D,2023-01-20 02:45:00+00:00,D_0
5313,Case_731,A,2023-01-20 02:48:00+00:00,A_1
5314,Case_25,B1,2023-01-20 02:48:00+00:00,B1_0
5315,Case_619,A,2023-01-20 02:54:00+00:00,A_1
5316,Case_630,A,2023-01-20 03:04:00+00:00,A_0
5317,Case_619,C,2023-01-20 03:06:00+00:00,C_0
5318,Case_619,D,2023-01-20 03:09:00+00:00,D_0
5319,Case_619,B1,2023-01-20 03:09:00+00:00,B1_0
5320,Case_25,B2,2023-01-20 03:11:00+00:00,B2_0
5321,Case_324,B2,2023-01-20 03:11:00+00:00,B2_0
5322,Case_505,A,2023-01-20 03:14:00+00:00,A_1
5323,Case_731,C,2023-01-20 03:16:00+00:00,C_0
5324,Case_731,D,2023-01-20 03:19:00+00:00,D_0
5325,Case_731,B1,2023-01-20 03:22:00+00:00,B1_0
5326,Case_505,C,2023-01-20 03:27:00+00:00,C_0
5327,Case_505,D,2023-01-20 03:29:00+00:00,D_0
5328,Case_630,F,2023-01-20 03:29:00+00:00,F_0
5329,Case_505,B1,2023-01-20 03:34:00+00:00,B1_0
5330,Case_731,B2,2023-01-20 03:37:00+00:00,B2_0
5331,Case_619,B2,2023-01-20 03:43:00+00:00,B2_0
5332,Case_324,A,2023-01-20 03:49:00+00:00,A_0
5333,Case_505,B2,2023-01-20 03:53:00+00:00,B2_0
5334,Case_25,A,2023-01-20 03:59:00+00:00,A_0
5335,Case_324,F,2023-01-20 04:08:00+00:00,F_0
5336,Case_670,A,2023-01-20 04:27:00+00:00,A_1
5337,Case_25,F,2023-01-20 04:29:00+00:00,F_0
5338,Case_619,A,2023-01-20 04:30:00+00:00,A_0
5339,Case_731,A,2023-01-20 04:31:00+00:00,A_0
5340,Case_630,A,2023-01-20 04:34:00+00:00,A_2
5341,Case_505,A,2023-01-20 04:41:00+00:00,A_0
5342,Case_670,C,2023-01-20 04:44:00+00:00,C_0
5343,Case_670,B1,2023-01-20 04:46:00+00:00,B1_0
5344,Case_670,D,2023-01-20 04:46:00+00:00,D_0
5345,Case_619,E1,2023-01-20 04:48:00+00:00,E1_0
5346,Case_259,A,2023-01-20 04:48:00+00:00,A_1
5347,Case_12,A,2023-01-20 04:51:00+00:00,A_1
5348,Case_731,F,2023-01-20 04:56:00+00:00,F_0
5349,Case_505,E1,2023-01-20 05:02:00+00:00,E1_0
5350,Case_129,A,2023-01-20 05:06:00+00:00,A_1
5351,Case_619,E2,2023-01-20 05:08:00+00:00,E2_0
5352,Case_670,B2,2023-01-20 05:11:00+00:00,B2_0
5353,Case_12,C,2023-01-20 05:12:00+00:00,C_0
5354,Case_259,C,2023-01-20 05:13:00+00:00,C_0
5355,Case_12,B1,2023-01-20 05:14:00+00:00,B1_0
5356,Case_25,A,2023-01-20 05:14:00+00:00,A_2
5357,Case_12,D,2023-01-20 05:15:00+00:00,D_0
5358,Case_259,D,2023-01-20 05:17:00+00:00,D_0
5359,Case_259,B1,2023-01-20 05:18:00+00:00,B1_0
5360,Case_324,A,2023-01-20 05:27:00+00:00,A_2
5361,Case_505,E2,2023-01-20 05:30:00+00:00,E2_0
5362,Case_12,B2,2023-01-20 05:30:00+00:00,B2_0
5363,Case_129,C,2023-01-20 05:31:00+00:00,C_0
5364,Case_129,B1,2023-01-20 05:36:00+00:00,B1_0
5365,Case_129,D,2023-01-20 05:36:00+00:00,D_0
5366,Case_32,A,2023-01-20 05:36:00+00:00,A_1
5367,Case_259,B2,2023-01-20 05:40:00+00:00,B2_0
5368,Case_670,A,2023-01-20 05:45:00+00:00,A_0
5369,Case_619,A,2023-01-20 05:46:00+00:00,A_2
5370,Case_670,E1,2023-01-20 05:59:00+00:00,E1_0
5371,Case_32,C,2023-01-20 05:59:00+00:00,C_0
5372,Case_288,A,2023-01-20 06:02:00+00:00,A_1
5373,Case_32,D,2023-01-20 06:02:00+00:00,D_0
5374,Case_731,A,2023-01-20 06:03:00+00:00,A_2
5375,Case_32,B1,2023-01-20 06:04:00+00:00,B1_0
5376,Case_192,A,2023-01-20 06:10:00+00:00,A_1
5377,Case_505,A,2023-01-20 06:10:00+00:00,A_2
5378,Case_129,B2,2023-01-20 06:12:00+00:00,B2_0
5379,Case_192,C,2023-01-20 06:28:00+00:00,C_0
5380,Case_12,A,2023-01-20 06:28:00+00:00,A_0
5381,Case_288,C,2023-01-20 06:29:00+00:00,C_0
5382,Case_259,A,2023-01-20 06:31:00+00:00,A_0
5383,Case_288,D,2023-01-20 06:32:00+00:00,D_0
5384,Case_192,B1,2023-01-20 06:33:00+00:00,B1_0
5385,Case_192,D,2023-01-20 06:33:00+00:00,D_0
5386,Case_288,B1,2023-01-20 06:35:00+00:00,B1_0
5387,Case_389,A,2023-01-20 06:39:00+00:00,A_1
5388,Case_242,A,2023-01-20 06:39:00+00:00,A_1
5389,Case_32,B2,2023-01-20 06:40:00+00:00,B2_0
5390,Case_670,E2,2023-01-20 06:45:00+00:00,E2_0
5391,Case_12,F,2023-01-20 06:52:00+00:00,F_0
5392,Case_389,C,2023-01-20 06:52:00+00:00,C_0
5393,Case_242,C,2023-01-20 06:54:00+00:00,C_0
5394,Case_389,B1,2023-01-20 06:55:00+00:00,B1_0
5395,Case_129,A,2023-01-20 06:56:00+00:00,A_0
5396,Case_389,D,2023-01-20 06:56:00+00:00,D_0
5397,Case_242,D,2023-01-20 06:59:00+00:00,D_0
5398,Case_242,B1,2023-01-20 07:01:00+00:00,B1_0
5399,Case_259,F,2023-01-20 07:01:00+00:00,F_0
5400,Case_670,A,2023-01-20 07:04:00+00:00,A_2
5401,Case_192,B2,2023-01-20 07:12:00+00:00,B2_0
5402,Case_242,B2,2023-01-20 07:16:00+00:00,B2_0
5403,Case_288,B2,2023-01-20 07:19:00+00:00,B2_0
5404,Case_32,A,2023-01-20 07:20:00+00:00,A_0
5405,Case_129,F,2023-01-20 07:21:00+00:00,F_0
5406,Case_389,B2,2023-01-20 07:33:00+00:00,B2_0
5407,Case_242,A,2023-01-20 07:44:00+00:00,A_0
5408,Case_12,A,2023-01-20 07:46:00+00:00,A_2
5409,Case_32,E1,2023-01-20 07:46:00+00:00,E1_0
5410,Case_192,A,2023-01-20 07:47:00+00:00,A_0
5411,Case_242,F,2023-01-20 07:54:00+00:00,F_0
5412,Case_288,A,2023-01-20 07:56:00+00:00,A_0
5413,Case_32,E2,2023-01-20 08:07:00+00:00,E2_0
5414,Case_389,A,2023-01-20 08:11:00+00:00,A_0
5415,Case_259,A,2023-01-20 08:12:00+00:00,A_2
5416,Case_192,E1,2023-01-20 08:15:00+00:00,E1_0
5417,Case_288,F,2023-01-20 08:16:00+00:00,F_0
5418,Case_916,A,2023-01-20 08:21:00+00:00,A_1
5419,Case_561,A,2023-01-20 08:22:00+00:00,A_1
5420,Case_32,A,2023-01-20 08:25:00+00:00,A_2
5421,Case_129,A,2023-01-20 08:29:00+00:00,A_2
5422,Case_389,F,2023-01-20 08:29:00+00:00,F_0
5423,Case_561,C,2023-01-20 08:34:00+00:00,C_0
5424,Case_561,D,2023-01-20 08:39:00+00:00,D_0
5425,Case_561,B1,2023-01-20 08:39:00+00:00,B1_0
5426,Case_801,A,2023-01-20 08:45:00+00:00,A_1
5427,Case_916,C,2023-01-20 08:50:00+00:00,C_0
5428,Case_192,E2,2023-01-20 08:51:00+00:00,E2_0
5429,Case_916,D,2023-01-20 08:51:00+00:00,D_0
5430,Case_916,B1,2023-01-20 08:57:00+00:00,B1_0
5431,Case_288,A,2023-01-20 08:57:00+00:00,A_2
5432,Case_242,A,2023-01-20 09:02:00+00:00,A_2
5433,Case_801,C,2023-01-20 09:03:00+00:00,C_0
5434,Case_389,A,2023-01-20 09:05:00+00:00,A_2
5435,Case_801,B1,2023-01-20 09:05:00+00:00,B1_0
5436,Case_801,D,2023-01-20 09:07:00+00:00,D_0
5437,Case_561,B2,2023-01-20 09:15:00+00:00,B2_0
5438,Case_192,A,2023-01-20 09:16:00+00:00,A_2
5439,Case_801,B2,2023-01-20 09:40:00+00:00,B2_0
5440,Case_916,B2,2023-01-20 09:40:00+00:00,B2_0
5441,Case_580,A,2023-01-20 10:06:00+00:00,A_1
5442,Case_561,A,2023-01-20 10:11:00+00:00,A_0
5443,Case_916,A,2023-01-20 10:13:00+00:00,A_0
5444,Case_561,E1,2023-01-20 10:26:00+00:00,E1_0
5445,Case_580,C,2023-01-20 10:26:00+00:00,C_0
5446,Case_580,B1,2023-01-20 10:28:00+00:00,B1_0
5447,Case_580,D,2023-01-20 10:28:00+00:00,D_0
5448,Case_801,A,2023-01-20 10:29:00+00:00,A_0
5449,Case_916,E1,2023-01-20 10:42:00+00:00,E1_0
5450,Case_801,E1,2023-01-20 10:47:00+00:00,E1_0
5451,Case_580,B2,2023-01-20 10:51:00+00:00,B2_0
5452,Case_561,E2,2023-01-20 11:08:00+00:00,E2_0
5453,Case_400,A,2023-01-20 11:08:00+00:00,A_1
5454,Case_916,E2,2023-01-20 11:24:00+00:00,E2_0
5455,Case_400,C,2023-01-20 11:26:00+00:00,C_0
5456,Case_561,A,2023-01-20 11:28:00+00:00,A_2
5457,Case_801,E2,2023-01-20 11:29:00+00:00,E2_0
5458,Case_400,D,2023-01-20 11:29:00+00:00,D_0
5459,Case_400,B1,2023-01-20 11:31:00+00:00,B1_0
5460,Case_580,A,2023-01-20 11:42:00+00:00,A_0
5461,Case_916,A,2023-01-20 11:42:00+00:00,A_2
5462,Case_400,B2,2023-01-20 11:48:00+00:00,B2_0
5463,Case_724,A,2023-01-20 11:54:00+00:00,A_1
5464,Case_115,A,2023-01-20 11:57:00+00:00,A_1
5465,Case_580,F,2023-01-20 12:04:00+00:00,F_0
5466,Case_801,A,2023-01-20 12:05:00+00:00,A_2
5467,Case_656,A,2023-01-20 12:09:00+00:00,A_1
5468,Case_115,C,2023-01-20 12:15:00+00:00,C_0
5469,Case_115,D,2023-01-20 12:16:00+00:00,D_0
5470,Case_115,B1,2023-01-20 12:17:00+00:00,B1_0
5471,Case_724,C,2023-01-20 12:19:00+00:00,C_0
5472,Case_724,D,2023-01-20 12:21:00+00:00,D_0
5473,Case_656,C,2023-01-20 12:23:00+00:00,C_0
5474,Case_881,A,2023-01-20 12:23:00+00:00,A_1
5475,Case_724,B1,2023-01-20 12:24:00+00:00,B1_0
5476,Case_656,D,2023-01-20 12:24:00+00:00,D_0
5477,Case_656,B1,2023-01-20 12:30:00+00:00,B1_0
5478,Case_580,A,2023-01-20 12:42:00+00:00,A_2
5479,Case_724,B2,2023-01-20 12:45:00+00:00,B2_0
5480,Case_400,A,2023-01-20 12:48:00+00:00,A_0
5481,Case_115,B2,2023-01-20 12:50:00+00:00,B2_0
5482,Case_881,C,2023-01-20 12:51:00+00:00,C_0
5483,Case_881,D,2023-01-20 12:56:00+00:00,D_0
5484,Case_881,B1,2023-01-20 12:56:00+00:00,B1_0
5485,Case_656,B2,2023-01-20 12:57:00+00:00,B2_0
5486,Case_400,E1,2023-01-20 13:04:00+00:00,E1_0
5487,Case_881,B2,2023-01-20 13:26:00+00:00,B2_0
5488,Case_412,A,2023-01-20 13:26:00+00:00,A_1
5489,Case_115,A,2023-01-20 13:26:00+00:00,A_0
5490,Case_400,E2,2023-01-20 13:29:00+00:00,E2_0
5491,Case_517,A,2023-01-20 13:33:00+00:00,A_1
5492,Case_656,A,2023-01-20 13:34:00+00:00,A_0
5493,Case_412,C,2023-01-20 13:38:00+00:00,C_0
5494,Case_412,D,2023-01-20 13:40:00+00:00,D_0
5495,Case_412,B1,2023-01-20 13:43:00+00:00,B1_0
5496,Case_724,A,2023-01-20 13:44:00+00:00,A_0
5497,Case_656,E1,2023-01-20 13:48:00+00:00,E1_0
5498,Case_115,F,2023-01-20 13:50:00+00:00,F_0
5499,Case_517,C,2023-01-20 13:53:00+00:00,C_0
5500,Case_517,B1,2023-01-20 13:55:00+00:00,B1_0
5501,Case_517,D,2023-01-20 13:56:00+00:00,D_0
5502,Case_400,A,2023-01-20 14:04:00+00:00,A_2
5503,Case_881,A,2023-01-20 14:13:00+00:00,A_0
5504,Case_724,F,2023-01-20 14:14:00+00:00,F_0
5505,Case_412,B2,2023-01-20 14:28:00+00:00,B2_0
5506,Case_517,B2,2023-01-20 14:30:00+00:00,B2_0
5507,Case_881,E1,2023-01-20 14:35:00+00:00,E1_0
5508,Case_656,E2,2023-01-20 14:36:00+00:00,E2_0
5509,Case_240,A,2023-01-20 14:49:00+00:00,A_1
5510,Case_115,A,2023-01-20 14:56:00+00:00,A_2
5511,Case_240,C,2023-01-20 15:01:00+00:00,C_0
5512,Case_656,A,2023-01-20 15:03:00+00:00,A_2
5513,Case_489,A,2023-01-20 15:05:00+00:00,A_1
5514,Case_240,B1,2023-01-20 15:05:00+00:00,B1_0
5515,Case_240,D,2023-01-20 15:05:00+00:00,D_0
5516,Case_517,A,2023-01-20 15:06:00+00:00,A_0
5517,Case_724,A,2023-01-20 15:17:00+00:00,A_2
5518,Case_412,A,2023-01-20 15:18:00+00:00,A_0
5519,Case_881,E2,2023-01-20 15:19:00+00:00,E2_0
5520,Case_489,C,2023-01-20 15:21:00+00:00,C_0
5521,Case_489,D,2023-01-20 15:25:00+00:00,D_0
5522,Case_517,E1,2023-01-20 15:27:00+00:00,E1_0
5523,Case_489,B1,2023-01-20 15:28:00+00:00,B1_0
5524,Case_412,E1,2023-01-20 15:31:00+00:00,E1_0
5525,Case_240,B2,2023-01-20 15:40:00+00:00,B2_0
5526,Case_944,A,2023-01-20 15:53:00+00:00,A_1
5527,Case_881,A,2023-01-20 15:59:00+00:00,A_2
5528,Case_489,B2,2023-01-20 16:05:00+00:00,B2_0
5529,Case_517,E2,2023-01-20 16:17:00+00:00,E2_0
5530,Case_944,C,2023-01-20 16:17:00+00:00,C_0
5531,Case_944,B1,2023-01-20 16:19:00+00:00,B1_0
5532,Case_944,D,2023-01-20 16:19:00+00:00,D_0
5533,Case_412,E2,2023-01-20 16:20:00+00:00,E2_0
5534,Case_240,A,2023-01-20 16:24:00+00:00,A_0
5535,Case_240,E1,2023-01-20 16:39:00+00:00,E1_0
5536,Case_944,B2,2023-01-20 16:40:00+00:00,B2_0
5537,Case_517,A,2023-01-20 16:42:00+00:00,A_2
5538,Case_412,A,2023-01-20 16:46:00+00:00,A_2
5539,Case_489,A,2023-01-20 16:47:00+00:00,A_0
5540,Case_489,F,2023-01-20 17:12:00+00:00,F_0
5541,Case_240,E2,2023-01-20 17:29:00+00:00,E2_0
5542,Case_734,A,2023-01-20 17:31:00+00:00,A_1
5543,Case_944,A,2023-01-20 17:34:00+00:00,A_0
5544,Case_734,C,2023-01-20 17:43:00+00:00,C_0
5545,Case_734,B1,2023-01-20 17:47:00+00:00,B1_0
5546,Case_734,D,2023-01-20 17:48:00+00:00,D_0
5547,Case_240,A,2023-01-20 17:56:00+00:00,A_2
5548,Case_944,F,2023-01-20 18:02:00+00:00,F_0
5549,Case_734,B2,2023-01-20 18:17:00+00:00,B2_0
5550,Case_489,A,2023-01-20 18:27:00+00:00,A_2
5551,Case_471,A,2023-01-20 18:39:00+00:00,A_1
5552,Case_147,A,2023-01-20 18:52:00+00:00,A_1
5553,Case_471,C,2023-01-20 18:59:00+00:00,C_0
5554,Case_944,A,2023-01-20 19:01:00+00:00,A_2
5555,Case_471,D,2023-01-20 19:02:00+00:00,D_0
5556,Case_471,B1,2023-01-20 19:06:00+00:00,B1_0
5557,Case_734,A,2023-01-20 19:11:00+00:00,A_0
5558,Case_147,C,2023-01-20 19:18:00+00:00,C_0
5559,Case_471,B2,2023-01-20 19:22:00+00:00,B2_0
5560,Case_147,D,2023-01-20 19:23:00+00:00,D_0
5561,Case_147,B1,2023-01-20 19:25:00+00:00,B1_0
5562,Case_734,E1,2023-01-20 19:35:00+00:00,E1_0
5563,Case_739,A,2023-01-20 19:40:00+00:00,A_1
5564,Case_748,A,2023-01-20 19:45:00+00:00,A_1
5565,Case_734,E2,2023-01-20 19:55:00+00:00,E2_0
5566,Case_147,B2,2023-01-20 19:58:00+00:00,B2_0
5567,Case_638,A,2023-01-20 20:02:00+00:00,A_1
5568,Case_739,C,2023-01-20 20:05:00+00:00,C_0
5569,Case_739,D,2023-01-20 20:06:00+00:00,D_0
5570,Case_965,A,2023-01-20 20:06:00+00:00,A_1
5571,Case_739,B1,2023-01-20 20:11:00+00:00,B1_0
5572,Case_734,A,2023-01-20 20:11:00+00:00,A_2
5573,Case_748,C,2023-01-20 20:15:00+00:00,C_0
5574,Case_638,C,2023-01-20 20:15:00+00:00,C_0
5575,Case_471,A,2023-01-20 20:17:00+00:00,A_0
5576,Case_748,B1,2023-01-20 20:17:00+00:00,B1_0
5577,Case_483,A,2023-01-20 20:17:00+00:00,A_1
5578,Case_748,D,2023-01-20 20:18:00+00:00,D_0
5579,Case_638,B1,2023-01-20 20:18:00+00:00,B1_0
5580,Case_638,D,2023-01-20 20:20:00+00:00,D_0
5581,Case_739,B2,2023-01-20 20:27:00+00:00,B2_0
5582,Case_483,C,2023-01-20 20:28:00+00:00,C_0
5583,Case_965,C,2023-01-20 20:28:00+00:00,C_0
5584,Case_965,D,2023-01-20 20:29:00+00:00,D_0
5585,Case_471,F,2023-01-20 20:30:00+00:00,F_0
5586,Case_483,D,2023-01-20 20:30:00+00:00,D_0
5587,Case_483,B1,2023-01-20 20:30:00+00:00,B1_0
5588,Case_147,A,2023-01-20 20:32:00+00:00,A_0
5589,Case_965,B1,2023-01-20 20:34:00+00:00,B1_0
5590,Case_638,B2,2023-01-20 20:35:00+00:00,B2_0
5591,Case_474,A,2023-01-20 20:39:00+00:00,A_1
5592,Case_147,F,2023-01-20 20:44:00+00:00,F_0
5593,Case_748,B2,2023-01-20 20:46:00+00:00,B2_0
5594,Case_483,B2,2023-01-20 20:48:00+00:00,B2_0
5595,Case_474,C,2023-01-20 21:00:00+00:00,C_0
5596,Case_474,D,2023-01-20 21:02:00+00:00,D_0
5597,Case_474,B1,2023-01-20 21:03:00+00:00,B1_0
5598,Case_965,B2,2023-01-20 21:06:00+00:00,B2_0
5599,Case_739,A,2023-01-20 21:16:00+00:00,A_0
5600,Case_638,A,2023-01-20 21:24:00+00:00,A_0
5601,Case_147,A,2023-01-20 21:28:00+00:00,A_2
5602,Case_483,A,2023-01-20 21:35:00+00:00,A_0
5603,Case_965,A,2023-01-20 21:37:00+00:00,A_0
5604,Case_748,A,2023-01-20 21:45:00+00:00,A_0
5605,Case_739,F,2023-01-20 21:46:00+00:00,F_0
5606,Case_471,A,2023-01-20 21:46:00+00:00,A_2
5607,Case_638,F,2023-01-20 21:47:00+00:00,F_0
5608,Case_474,B2,2023-01-20 21:47:00+00:00,B2_0
5609,Case_483,E1,2023-01-20 21:49:00+00:00,E1_0
5610,Case_965,E1,2023-01-20 21:57:00+00:00,E1_0
5611,Case_748,E1,2023-01-20 22:00:00+00:00,E1_0
5612,Case_940,A,2023-01-20 22:08:00+00:00,A_1
5613,Case_483,E2,2023-01-20 22:14:00+00:00,E2_0
5614,Case_748,E2,2023-01-20 22:22:00+00:00,E2_0
5615,Case_200,A,2023-01-20 22:31:00+00:00,A_1
5616,Case_739,A,2023-01-20 22:32:00+00:00,A_2
5617,Case_359,A,2023-01-20 22:36:00+00:00,A_1
5618,Case_940,C,2023-01-20 22:37:00+00:00,C_0
5619,Case_940,D,2023-01-20 22:39:00+00:00,D_0
5620,Case_748,A,2023-01-20 22:40:00+00:00,A_2
5621,Case_940,B1,2023-01-20 22:42:00+00:00,B1_0
5622,Case_965,E2,2023-01-20 22:42:00+00:00,E2_0
5623,Case_474,A,2023-01-20 22:44:00+00:00,A_0
5624,Case_483,A,2023-01-20 22:51:00+00:00,A_2
5625,Case_359,C,2023-01-20 22:54:00+00:00,C_0
5626,Case_474,F,2023-01-20 22:55:00+00:00,F_0
5627,Case_359,B1,2023-01-20 22:57:00+00:00,B1_0
5628,Case_359,D,2023-01-20 22:58:00+00:00,D_0
5629,Case_940,B2,2023-01-20 22:59:00+00:00,B2_0
5630,Case_200,C,2023-01-20 23:01:00+00:00,C_0
5631,Case_965,A,2023-01-20 23:03:00+00:00,A_2
5632,Case_200,D,2023-01-20 23:04:00+00:00,D_0
5633,Case_638,A,2023-01-20 23:05:00+00:00,A_2
5634,Case_200,B1,2023-01-20 23:08:00+00:00,B1_0
5635,Case_940,A,2023-01-20 23:31:00+00:00,A_0
5636,Case_931,A,2023-01-20 23:40:00+00:00,A_1
5637,Case_940,F,2023-01-20 23:41:00+00:00,F_0
5638,Case_359,B2,2023-01-20 23:42:00+00:00,B2_0
5639,Case_200,B2,2023-01-20 23:48:00+00:00,B2_0
5640,Case_931,C,2023-01-21 00:05:00+00:00,C_0
5641,Case_931,D,2023-01-21 00:06:00+00:00,D_0
5642,Case_931,B1,2023-01-21 00:09:00+00:00,B1_0
5643,Case_474,A,2023-01-21 00:10:00+00:00,A_2
5644,Case_359,A,2023-01-21 00:13:00+00:00,A_0
5645,Case_940,A,2023-01-21 00:21:00+00:00,A_2
5646,Case_595,A,2023-01-21 00:27:00+00:00,A_1
5647,Case_931,B2,2023-01-21 00:35:00+00:00,B2_0
5648,Case_200,A,2023-01-21 00:38:00+00:00,A_0
5649,Case_359,E1,2023-01-21 00:42:00+00:00,E1_0
5650,Case_200,F,2023-01-21 00:52:00+00:00,F_0
5651,Case_595,C,2023-01-21 00:53:00+00:00,C_0
5652,Case_595,D,2023-01-21 00:58:00+00:00,D_0
5653,Case_595,B1,2023-01-21 00:59:00+00:00,B1_0
5654,Case_848,A,2023-01-21 01:06:00+00:00,A_1
5655,Case_931,A,2023-01-21 01:21:00+00:00,A_0
5656,Case_359,E2,2023-01-21 01:21:00+00:00,E2_0
5657,Case_848,C,2023-01-21 01:24:00+00:00,C_0
5658,Case_848,D,2023-01-21 01:26:00+00:00,D_0
5659,Case_848,B1,2023-01-21 01:27:00+00:00,B1_0
5660,Case_595,B2,2023-01-21 01:30:00+00:00,B2_0
5661,Case_931,E1,2023-01-21 01:31:00+00:00,E1_0
5662,Case_359,A,2023-01-21 01:41:00+00:00,A_2
5663,Case_931,E2,2023-01-21 01:57:00+00:00,E2_0
5664,Case_848,B2,2023-01-21 02:03:00+00:00,B2_0
5665,Case_595,A,2023-01-21 02:04:00+00:00,A_0
5666,Case_200,A,2023-01-21 02:07:00+00:00,A_2
5667,Case_931,A,2023-01-21 02:15:00+00:00,A_2
5668,Case_595,E1,2023-01-21 02:28:00+00:00,E1_0
5669,Case_523,A,2023-01-21 02:32:00+00:00,A_1
5670,Case_398,A,2023-01-21 02:36:00+00:00,A_1
5671,Case_523,C,2023-01-21 02:43:00+00:00,C_0
5672,Case_523,D,2023-01-21 02:46:00+00:00,D_0
5673,Case_523,B1,2023-01-21 02:46:00+00:00,B1_0
5674,Case_848,A,2023-01-21 02:53:00+00:00,A_0
5675,Case_524,A,2023-01-21 02:57:00+00:00,A_1
5676,Case_398,C,2023-01-21 03:00:00+00:00,C_0
5677,Case_961,A,2023-01-21 03:01:00+00:00,A_1
5678,Case_398,D,2023-01-21 03:01:00+00:00,D_0
5679,Case_398,B1,2023-01-21 03:02:00+00:00,B1_0
5680,Case_595,E2,2023-01-21 03:09:00+00:00,E2_0
5681,Case_523,B2,2023-01-21 03:14:00+00:00,B2_0
5682,Case_848,F,2023-01-21 03:18:00+00:00,F_0
5683,Case_961,C,2023-01-21 03:21:00+00:00,C_0
5684,Case_961,D,2023-01-21 03:22:00+00:00,D_0
5685,Case_524,C,2023-01-21 03:22:00+00:00,C_0
5686,Case_524,D,2023-01-21 03:23:00+00:00,D_0
5687,Case_961,B1,2023-01-21 03:24:00+00:00,B1_0
5688,Case_577,A,2023-01-21 03:24:00+00:00,A_1
5689,Case_524,B1,2023-01-21 03:25:00+00:00,B1_0
5690,Case_595,A,2023-01-21 03:30:00+00:00,A_2
5691,Case_878,A,2023-01-21 03:34:00+00:00,A_1
5692,Case_577,C,2023-01-21 03:36:00+00:00,C_0
5693,Case_577,B1,2023-01-21 03:38:00+00:00,B1_0
5694,Case_577,D,2023-01-21 03:41:00+00:00,D_0
5695,Case_961,B2,2023-01-21 03:42:00+00:00,B2_0
5696,Case_398,B2,2023-01-21 03:46:00+00:00,B2_0
5697,Case_523,A,2023-01-21 03:50:00+00:00,A_0
5698,Case_878,C,2023-01-21 03:58:00+00:00,C_0
5699,Case_878,B1,2023-01-21 04:01:00+00:00,B1_0
5700,Case_265,A,2023-01-21 04:01:00+00:00,A_1
5701,Case_878,D,2023-01-21 04:02:00+00:00,D_0
5702,Case_524,B2,2023-01-21 04:03:00+00:00,B2_0
5703,Case_523,E1,2023-01-21 04:10:00+00:00,E1_0
5704,Case_265,C,2023-01-21 04:17:00+00:00,C_0
5705,Case_961,A,2023-01-21 04:17:00+00:00,A_0
5706,Case_265,D,2023-01-21 04:19:00+00:00,D_0
5707,Case_577,B2,2023-01-21 04:21:00+00:00,B2_0
5708,Case_265,B1,2023-01-21 04:24:00+00:00,B1_0
5709,Case_878,B2,2023-01-21 04:30:00+00:00,B2_0
5710,Case_848,A,2023-01-21 04:35:00+00:00,A_2
5711,Case_398,A,2023-01-21 04:40:00+00:00,A_0
5712,Case_961,E1,2023-01-21 04:40:00+00:00,E1_0
5713,Case_524,A,2023-01-21 04:51:00+00:00,A_0
5714,Case_398,F,2023-01-21 04:55:00+00:00,F_0
5715,Case_265,B2,2023-01-21 04:57:00+00:00,B2_0
5716,Case_523,E2,2023-01-21 04:58:00+00:00,E2_0
5717,Case_878,A,2023-01-21 05:02:00+00:00,A_0
5718,Case_577,A,2023-01-21 05:08:00+00:00,A_0
5719,Case_961,E2,2023-01-21 05:12:00+00:00,E2_0
5720,Case_524,E1,2023-01-21 05:19:00+00:00,E1_0
5721,Case_265,A,2023-01-21 05:20:00+00:00,A_0
5722,Case_577,F,2023-01-21 05:22:00+00:00,F_0
